iso3,year_month,bop_current_account_balance_usd,bop_fdi_liabilities_usd,bop_other_investment_loans_liabilities_usd,bop_portfolio_liabilities_usd,bop_reserve_assets_usd,bop_workers_remittances_credit_usd,bop_total_liability_inflows_usd,bop_current_account_balance_usd_3m_change,bop_reserve_assets_usd_3m_change,bop_total_liability_inflows_usd_3m_change,bop_reserve_assets_3m_pct_change
ROU,2008-05-01,-9033.582887700535,5351.016042780749,1411.764705882353,85.13368983957218,-53.82390153439486,2085.989304812834,6847.914438502674,-3788.498123577694,-421.57249302866654,2591.563899587004,-114.63605919350837
ROU,2008-06-01,-9033.582887700535,5351.016042780749,1411.764705882353,85.13368983957218,-53.82390153439486,2085.989304812834,6847.914438502674,-3788.498123577694,-421.57249302866654,2591.563899587004,-114.63605919350837
ROU,2008-07-01,-6399.4684943003,3724.036645919295,1259.248898524372,-7.133365969648226,7.586906072365635,2015.385691307084,4976.152178474019,2634.114393400235,61.41080760676049,-1871.762260028655,-114.09579360856516
ROU,2008-08-01,-6399.4684943003,3724.036645919295,1259.248898524372,-7.133365969648226,7.586906072365635,2015.385691307084,4976.152178474019,2634.114393400235,61.41080760676049,-1871.762260028655,-114.09579360856516
ROU,2008-09-01,-6399.4684943003,3724.036645919295,1259.248898524372,-7.133365969648226,7.586906072365635,2015.385691307084,4976.152178474019,2634.114393400235,61.41080760676049,-1871.762260028655,-114.09579360856516
ROU,2008-10-01,-4307.935154566718,2647.394315078753,1222.246546300884,-1031.097694461407,-372.2451612483605,1704.093742438732,2838.54316691823,2091.5333397335826,-379.83206732072614,-2137.609011555789,-5006.415839313174
ROU,2008-11-01,-4307.935154566718,2647.394315078753,1222.246546300884,-1031.097694461407,-372.2451612483605,1704.093742438732,2838.54316691823,2091.5333397335826,-379.83206732072614,-2137.609011555789,-5006.415839313174
ROU,2008-12-01,-4307.935154566718,2647.394315078753,1222.246546300884,-1031.097694461407,-372.2451612483605,1704.093742438732,2838.54316691823,2091.5333397335826,-379.83206732072614,-2137.609011555789,-5006.415839313174
ROU,2009-01-01,-786.8402318722668,1861.385131699379,31.7298891487847,-11.89870843079426,-2124.976354839436,1133.123156717177,1881.2163124173694,3521.094922694451,-1752.7311935910757,-957.3268545008605,470.85398980422485
ROU,2009-02-01,-786.8402318722668,1861.385131699379,31.7298891487847,-11.89870843079426,-2124.976354839436,1133.123156717177,1881.2163124173694,3521.094922694451,-1752.7311935910757,-957.3268545008605,470.85398980422485
ROU,2009-03-01,-786.8402318722668,1861.385131699379,31.7298891487847,-11.89870843079426,-2124.976354839436,1133.123156717177,1881.2163124173694,3521.094922694451,-1752.7311935910757,-957.3268545008605,470.85398980422485
ROU,2009-04-01,-2849.749907974796,1633.068445098846,6597.557542818785,3.89753805512851,2419.07311720643,893.8353939761383,8234.52352597276,-2062.909676102529,4544.049472045866,6353.30721355539,-213.84000164035783
ROU,2009-05-01,-2849.749907974796,1633.068445098846,6597.557542818785,3.89753805512851,2419.07311720643,893.8353939761383,8234.52352597276,-2062.909676102529,4544.049472045866,6353.30721355539,-213.84000164035783
ROU,2009-06-01,-2849.749907974796,1633.068445098846,6597.557542818785,3.89753805512851,2419.07311720643,893.8353939761383,8234.52352597276,-2062.909676102529,4544.049472045866,6353.30721355539,-213.84000164035783
ROU,2009-07-01,-1698.598605375398,665.1546950104935,5543.971295105274,512.8291923363347,4648.074301961964,1195.247444316566,6721.955182452102,1151.151302599398,2229.001184755534,-1512.5683435206574,92.1427785254216
