iso3,year_month,acled_total_events,acled_battles,acled_explosions,acled_violence_against_civilians,acled_protests,acled_riots,acled_strategic_developments,acled_total_fatalities,acled_civilian_targeting_events,acled_fatalities_per_event,acled_violence_share,acled_protest_share
COL,2021-02-01,315,65.0,8.0,83.0,111.0,16.0,32.0,146,91.0,0.4634920634920635,0.49523809523809526,0.4031746031746032
COL,2021-03-01,402,84.0,10.0,129.0,103.0,30.0,46.0,185,140.0,0.4601990049751244,0.554726368159204,0.3308457711442786
COL,2021-04-01,508,61.0,9.0,167.0,198.0,51.0,22.0,234,180.0,0.46062992125984253,0.46653543307086615,0.49015748031496065
COL,2021-05-01,1544,78.0,10.0,147.0,1023.0,223.0,63.0,258,190.0,0.16709844559585493,0.15220207253886012,0.8069948186528497
COL,2021-06-01,597,39.0,19.0,135.0,257.0,114.0,33.0,181,154.0,0.30318257956448913,0.3232830820770519,0.6214405360134003
COL,2021-07-01,411,72.0,9.0,137.0,103.0,57.0,33.0,234,146.0,0.5693430656934306,0.5304136253041363,0.38929440389294406
COL,2021-08-01,334,54.0,11.0,116.0,81.0,36.0,36.0,177,127.0,0.5299401197604791,0.5419161676646707,0.3502994011976048
COL,2021-09-01,300,39.0,23.0,79.0,85.0,37.0,37.0,133,96.0,0.44333333333333336,0.47,0.4066666666666667
COL,2021-10-01,363,48.0,20.0,101.0,127.0,37.0,30.0,174,125.0,0.4793388429752066,0.465564738292011,0.45179063360881544
COL,2021-11-01,269,32.0,8.0,76.0,85.0,32.0,36.0,119,90.0,0.4423791821561338,0.4312267657992565,0.4349442379182156
COL,2021-12-01,223,30.0,10.0,74.0,47.0,28.0,34.0,101,85.0,0.452914798206278,0.5112107623318386,0.336322869955157
COL,2022-01-01,405,64.0,27.0,149.0,86.0,20.0,59.0,257,161.0,0.6345679012345679,0.5925925925925926,0.2617283950617284
COL,2022-02-01,461,76.0,32.0,148.0,87.0,28.0,90.0,221,167.0,0.4793926247288503,0.5553145336225597,0.24945770065075923
COL,2022-03-01,419,62.0,20.0,131.0,128.0,26.0,52.0,201,141.0,0.4797136038186158,0.5083532219570406,0.36754176610978523
COL,2022-04-01,389,48.0,10.0,124.0,138.0,33.0,36.0,207,137.0,0.532133676092545,0.46786632390745503,0.43958868894601544
COL,2022-05-01,477,65.0,22.0,132.0,128.0,30.0,100.0,189,147.0,0.39622641509433965,0.4591194968553459,0.3312368972746331
COL,2022-06-01,309,56.0,19.0,107.0,70.0,25.0,32.0,150,117.0,0.4854368932038835,0.5889967637540453,0.3074433656957929
COL,2022-07-01,446,97.0,20.0,178.0,105.0,19.0,27.0,250,185.0,0.5605381165919282,0.6614349775784754,0.27802690582959644
COL,2022-08-01,394,44.0,10.0,140.0,142.0,33.0,25.0,184,154.0,0.467005076142132,0.49238578680203043,0.44416243654822335
COL,2022-09-01,375,47.0,7.0,116.0,132.0,47.0,26.0,168,130.0,0.448,0.4533333333333333,0.47733333333333333
COL,2022-10-01,393,46.0,8.0,140.0,137.0,46.0,16.0,173,150.0,0.4402035623409669,0.49363867684478374,0.46564885496183206
COL,2022-11-01,409,46.0,18.0,133.0,155.0,34.0,23.0,170,150.0,0.4156479217603912,0.48166259168704156,0.4621026894865526
COL,2022-12-01,244,40.0,24.0,94.0,56.0,10.0,20.0,135,104.0,0.5532786885245902,0.6475409836065574,0.27049180327868855
COL,2023-01-01,412,36.0,13.0,142.0,174.0,20.0,27.0,202,162.0,0.49029126213592233,0.46359223300970875,0.470873786407767
COL,2023-02-01,543,51.0,15.0,135.0,270.0,40.0,32.0,152,152.0,0.27992633517495397,0.3701657458563536,0.570902394106814
COL,2023-03-01,619,69.0,22.0,132.0,279.0,60.0,57.0,199,152.0,0.32148626817447495,0.3602584814216478,0.5476575121163166
COL,2023-04-01,429,39.0,15.0,131.0,150.0,34.0,60.0,143,145.0,0.3333333333333333,0.43123543123543123,0.4289044289044289
COL,2023-05-01,433,47.0,10.0,140.0,146.0,36.0,54.0,161,166.0,0.371824480369515,0.45496535796766746,0.42032332563510394
COL,2023-06-01,409,59.0,9.0,126.0,144.0,26.0,45.0,134,137.0,0.3276283618581907,0.4743276283618582,0.4156479217603912
COL,2023-07-01,500,78.0,32.0,152.0,162.0,31.0,45.0,196,172.0,0.392,0.524,0.386
COL,2023-08-01,612,106.0,26.0,140.0,248.0,41.0,51.0,186,166.0,0.30392156862745096,0.4444444444444444,0.4722222222222222
COL,2023-09-01,442,100.0,17.0,108.0,125.0,52.0,40.0,149,136.0,0.33710407239819007,0.5090497737556561,0.4004524886877828
COL,2023-10-01,559,38.0,7.0,128.0,231.0,115.0,40.0,130,156.0,0.23255813953488372,0.3094812164579606,0.6189624329159212
COL,2023-11-01,429,41.0,7.0,144.0,147.0,47.0,43.0,182,171.0,0.42424242424242425,0.44755244755244755,0.4522144522144522
COL,2023-12-01,346,31.0,8.0,151.0,104.0,28.0,24.0,185,167.0,0.5346820809248555,0.5491329479768786,0.3815028901734104
COL,2024-01-01,373,41.0,11.0,163.0,92.0,28.0,38.0,180,192.0,0.48257372654155495,0.5764075067024129,0.32171581769436997
COL,2024-02-01,382,45.0,7.0,120.0,142.0,26.0,42.0,142,139.0,0.3717277486910995,0.450261780104712,0.4397905759162304
COL,2024-03-01,418,55.0,12.0,120.0,147.0,24.0,60.0,134,139.0,0.32057416267942584,0.4473684210526316,0.4090909090909091
COL,2024-04-01,483,60.0,18.0,97.0,219.0,36.0,53.0,118,122.0,0.2443064182194617,0.36231884057971014,0.5279503105590062
COL,2024-05-01,405,54.0,17.0,88.0,159.0,31.0,56.0,138,105.0,0.34074074074074073,0.3925925925925926,0.4691358024691358
COL,2024-06-01,366,50.0,14.0,99.0,123.0,17.0,63.0,123,110.0,0.3360655737704918,0.4453551912568306,0.3825136612021858
COL,2024-07-01,367,47.0,14.0,79.0,134.0,24.0,69.0,95,93.0,0.25885558583106266,0.3814713896457766,0.4305177111716621
COL,2024-08-01,413,52.0,24.0,124.0,119.0,25.0,69.0,176,143.0,0.4261501210653753,0.48426150121065376,0.3486682808716707
COL,2024-09-01,548,71.0,25.0,98.0,279.0,28.0,47.0,149,111.0,0.2718978102189781,0.354014598540146,0.5602189781021898
COL,2024-10-01,488,83.0,22.0,119.0,168.0,23.0,73.0,166,131.0,0.3401639344262295,0.45901639344262296,0.39139344262295084
COL,2024-11-01,385,62.0,25.0,101.0,128.0,25.0,44.0,192,116.0,0.4987012987012987,0.4883116883116883,0.3974025974025974
COL,2024-12-01,311,51.0,24.0,95.0,84.0,15.0,42.0,147,106.0,0.47266881028938906,0.5466237942122186,0.3183279742765273
DOM,2018-01-01,9,0.0,0.0,3.0,2.0,3.0,1.0,3,3.0,0.3333333333333333,0.3333333333333333,0.5555555555555556
DOM,2018-02-01,11,0.0,0.0,2.0,5.0,3.0,1.0,3,2.0,0.2727272727272727,0.18181818181818182,0.7272727272727273
DOM,2018-03-01,10,0.0,0.0,2.0,1.0,4.0,3.0,3,3.0,0.3,0.2,0.5
DOM,2018-04-01,4,1.0,0.0,0.0,2.0,1.0,0.0,2,1.0,0.5,0.25,0.75
DOM,2018-05-01,3,0.0,0.0,0.0,1.0,2.0,0.0,0,0.0,0.0,0.0,1.0
DOM,2018-06-01,11,1.0,0.0,1.0,5.0,4.0,0.0,1,1.0,0.09090909090909091,0.18181818181818182,0.8181818181818182
DOM,2018-07-01,10,0.0,0.0,2.0,4.0,4.0,0.0,0,2.0,0.0,0.2,0.8
DOM,2018-08-01,14,1.0,0.0,1.0,9.0,1.0,2.0,2,2.0,0.14285714285714285,0.14285714285714285,0.7142857142857143
DOM,2018-09-01,4,0.0,0.0,0.0,3.0,1.0,0.0,0,0.0,0.0,0.0,1.0
DOM,2018-10-01,18,0.0,0.0,4.0,7.0,7.0,0.0,7,8.0,0.3888888888888889,0.2222222222222222,0.7777777777777778
DOM,2018-11-01,4,0.0,0.0,1.0,2.0,1.0,0.0,0,1.0,0.0,0.25,0.75
DOM,2018-12-01,5,0.0,0.0,1.0,4.0,0.0,0.0,0,1.0,0.0,0.2,0.8
DOM,2019-01-01,2,1.0,0.0,0.0,0.0,0.0,1.0,2,0.0,1.0,0.5,0.0
DOM,2019-02-01,6,0.0,0.0,3.0,2.0,1.0,0.0,4,3.0,0.6666666666666666,0.5,0.5
DOM,2019-03-01,1,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,1.0
DOM,2019-04-01,4,0.0,0.0,0.0,2.0,1.0,1.0,1,1.0,0.25,0.0,0.75
DOM,2019-05-01,5,0.0,0.0,1.0,3.0,1.0,0.0,2,1.0,0.4,0.2,0.8
DOM,2019-06-01,8,0.0,0.0,0.0,4.0,4.0,0.0,2,1.0,0.25,0.0,1.0
DOM,2019-07-01,3,0.0,0.0,1.0,2.0,0.0,0.0,1,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666666
DOM,2019-08-01,5,0.0,0.0,2.0,2.0,1.0,0.0,1,2.0,0.2,0.4,0.6
DOM,2019-09-01,3,0.0,0.0,2.0,0.0,0.0,1.0,1,2.0,0.3333333333333333,0.6666666666666666,0.0
DOM,2019-10-01,1,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,1.0
DOM,2019-11-01,9,0.0,0.0,2.0,6.0,1.0,0.0,2,2.0,0.2222222222222222,0.2222222222222222,0.7777777777777778
DOM,2019-12-01,3,0.0,0.0,2.0,1.0,0.0,0.0,2,2.0,0.6666666666666666,0.6666666666666666,0.3333333333333333
DOM,2020-01-01,6,0.0,0.0,1.0,1.0,0.0,4.0,2,1.0,0.3333333333333333,0.16666666666666666,0.16666666666666666
DOM,2020-02-01,52,4.0,0.0,1.0,43.0,1.0,3.0,2,1.0,0.038461538461538464,0.09615384615384616,0.8461538461538461
DOM,2020-03-01,17,1.0,0.0,1.0,3.0,0.0,12.0,2,1.0,0.11764705882352941,0.11764705882352941,0.17647058823529413
DOM,2020-04-01,3,0.0,0.0,1.0,1.0,1.0,0.0,0,1.0,0.0,0.3333333333333333,0.6666666666666666
DOM,2020-05-01,3,0.0,0.0,0.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.6666666666666666
DOM,2020-06-01,5,0.0,0.0,1.0,4.0,0.0,0.0,2,1.0,0.4,0.2,0.8
DOM,2020-07-01,4,0.0,0.0,1.0,0.0,0.0,3.0,1,1.0,0.25,0.25,0.0
DOM,2020-08-01,2,0.0,0.0,1.0,0.0,0.0,1.0,0,1.0,0.0,0.5,0.0
DOM,2020-09-01,4,1.0,0.0,1.0,2.0,0.0,0.0,1,1.0,0.25,0.5,0.5
DOM,2020-10-01,9,0.0,0.0,0.0,6.0,2.0,1.0,0,1.0,0.0,0.0,0.8888888888888888
DOM,2020-11-01,1,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0
DOM,2020-12-01,1,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0
DOM,2021-01-01,1,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,1.0
DOM,2021-02-01,9,0.0,0.0,0.0,2.0,2.0,5.0,0,0.0,0.0,0.0,0.4444444444444444
DOM,2021-03-01,5,0.0,0.0,1.0,3.0,1.0,0.0,2,1.0,0.4,0.2,0.8
DOM,2021-04-01,7,0.0,0.0,1.0,5.0,0.0,1.0,0,1.0,0.0,0.14285714285714285,0.7142857142857143
DOM,2021-05-01,11,0.0,0.0,0.0,7.0,0.0,4.0,0,0.0,0.0,0.0,0.6363636363636364
DOM,2021-06-01,6,0.0,0.0,0.0,2.0,3.0,1.0,0,0.0,0.0,0.0,0.8333333333333334
DOM,2021-07-01,5,0.0,0.0,0.0,4.0,0.0,1.0,0,0.0,0.0,0.0,0.8
DOM,2021-08-01,6,0.0,0.0,0.0,2.0,1.0,3.0,0,0.0,0.0,0.0,0.5
DOM,2021-09-01,12,0.0,0.0,0.0,4.0,7.0,1.0,1,1.0,0.08333333333333333,0.0,0.9166666666666666
DOM,2021-10-01,5,0.0,0.0,0.0,4.0,1.0,0.0,0,0.0,0.0,0.0,1.0
DOM,2021-11-01,11,0.0,0.0,0.0,8.0,0.0,3.0,0,0.0,0.0,0.0,0.7272727272727273
DOM,2021-12-01,2,0.0,0.0,0.0,2.0,0.0,0.0,0,0.0,0.0,0.0,1.0
DOM,2022-01-01,8,0.0,0.0,1.0,2.0,4.0,1.0,3,2.0,0.375,0.125,0.75
DOM,2022-02-01,14,0.0,0.0,2.0,7.0,3.0,2.0,2,3.0,0.14285714285714285,0.14285714285714285,0.7142857142857143
DOM,2022-03-01,14,0.0,0.0,2.0,7.0,4.0,1.0,2,2.0,0.14285714285714285,0.14285714285714285,0.7857142857142857
DOM,2022-04-01,15,1.0,0.0,2.0,5.0,7.0,0.0,1,3.0,0.06666666666666667,0.2,0.8
DOM,2022-05-01,18,0.0,0.0,3.0,7.0,7.0,1.0,1,4.0,0.05555555555555555,0.16666666666666666,0.7777777777777778
DOM,2022-06-01,10,0.0,0.0,3.0,2.0,1.0,4.0,3,3.0,0.3,0.3,0.3
DOM,2022-07-01,15,0.0,0.0,1.0,9.0,4.0,1.0,1,3.0,0.06666666666666667,0.06666666666666667,0.8666666666666667
DOM,2022-08-01,13,0.0,0.0,1.0,8.0,4.0,0.0,3,1.0,0.23076923076923078,0.07692307692307693,0.9230769230769231
DOM,2022-09-01,11,0.0,0.0,1.0,8.0,2.0,0.0,2,1.0,0.18181818181818182,0.09090909090909091,0.9090909090909091
DOM,2022-10-01,18,0.0,0.0,2.0,8.0,4.0,4.0,2,3.0,0.1111111111111111,0.1111111111111111,0.6666666666666666
DOM,2022-11-01,18,0.0,0.0,2.0,10.0,0.0,6.0,2,2.0,0.1111111111111111,0.1111111111111111,0.5555555555555556
DOM,2022-12-01,9,0.0,0.0,2.0,3.0,3.0,1.0,3,2.0,0.3333333333333333,0.2222222222222222,0.6666666666666666
DOM,2023-01-01,7,0.0,0.0,0.0,5.0,2.0,0.0,0,0.0,0.0,0.0,1.0
DOM,2023-02-01,20,0.0,0.0,4.0,10.0,2.0,4.0,5,4.0,0.25,0.2,0.6
DOM,2023-03-01,15,0.0,0.0,0.0,11.0,3.0,1.0,2,1.0,0.13333333333333333,0.0,0.9333333333333333
DOM,2023-04-01,21,0.0,0.0,2.0,4.0,11.0,4.0,0,2.0,0.0,0.09523809523809523,0.7142857142857143
DOM,2023-05-01,21,0.0,0.0,0.0,15.0,3.0,3.0,0,0.0,0.0,0.0,0.8571428571428571
DOM,2023-06-01,11,0.0,0.0,3.0,8.0,0.0,0.0,1,3.0,0.09090909090909091,0.2727272727272727,0.7272727272727273
DOM,2023-07-01,6,0.0,0.0,0.0,2.0,2.0,2.0,0,0.0,0.0,0.0,0.6666666666666666
DOM,2023-08-01,6,0.0,0.0,3.0,3.0,0.0,0.0,2,3.0,0.3333333333333333,0.5,0.5
DOM,2023-09-01,11,0.0,0.0,1.0,2.0,1.0,7.0,0,1.0,0.0,0.09090909090909091,0.2727272727272727
DOM,2023-10-01,12,0.0,0.0,3.0,7.0,0.0,2.0,2,3.0,0.16666666666666666,0.25,0.5833333333333334
DOM,2023-11-01,14,0.0,0.0,2.0,8.0,1.0,3.0,1,2.0,0.07142857142857142,0.14285714285714285,0.6428571428571429
DOM,2023-12-01,4,1.0,0.0,1.0,1.0,0.0,1.0,1,1.0,0.25,0.5,0.25
DOM,2024-01-01,5,0.0,0.0,2.0,2.0,0.0,1.0,2,2.0,0.4,0.4,0.4
DOM,2024-02-01,5,0.0,0.0,2.0,0.0,2.0,1.0,1,2.0,0.2,0.4,0.4
DOM,2024-03-01,11,1.0,0.0,1.0,7.0,1.0,1.0,1,2.0,0.09090909090909091,0.18181818181818182,0.7272727272727273
DOM,2024-04-01,15,0.0,0.0,3.0,6.0,0.0,6.0,1,3.0,0.06666666666666667,0.2,0.4
DOM,2024-05-01,9,0.0,0.0,1.0,3.0,0.0,5.0,1,2.0,0.1111111111111111,0.1111111111111111,0.3333333333333333
DOM,2024-06-01,4,1.0,0.0,0.0,2.0,0.0,1.0,1,0.0,0.25,0.25,0.5
DOM,2024-07-01,7,0.0,0.0,1.0,5.0,0.0,1.0,1,1.0,0.14285714285714285,0.14285714285714285,0.7142857142857143
DOM,2024-08-01,9,0.0,0.0,1.0,4.0,3.0,1.0,0,1.0,0.0,0.1111111111111111,0.7777777777777778
DOM,2024-09-01,5,1.0,0.0,1.0,3.0,0.0,0.0,2,1.0,0.4,0.4,0.6
DOM,2024-10-01,23,0.0,0.0,4.0,5.0,3.0,11.0,1,4.0,0.043478260869565216,0.17391304347826086,0.34782608695652173
DOM,2024-11-01,15,0.0,0.0,1.0,5.0,5.0,4.0,0,3.0,0.0,0.06666666666666667,0.6666666666666666
DOM,2024-12-01,10,0.0,0.0,4.0,1.0,0.0,5.0,3,4.0,0.3,0.4,0.1
ECU,2018-01-01,16,0.0,0.0,1.0,9.0,6.0,0.0,0,1.0,0.0,0.0625,0.9375
ECU,2018-02-01,5,1.0,0.0,0.0,2.0,1.0,1.0,0,0.0,0.0,0.2,0.6
ECU,2018-03-01,16,0.0,1.0,2.0,13.0,0.0,0.0,7,2.0,0.4375,0.1875,0.8125
ECU,2018-04-01,20,0.0,0.0,1.0,18.0,1.0,0.0,0,1.0,0.0,0.05,0.95
ECU,2018-05-01,15,0.0,0.0,1.0,13.0,1.0,0.0,0,1.0,0.0,0.06666666666666667,0.9333333333333333
ECU,2018-06-01,9,0.0,0.0,0.0,5.0,4.0,0.0,3,0.0,0.3333333333333333,0.0,1.0
ECU,2018-07-01,10,0.0,0.0,0.0,8.0,2.0,0.0,0,0.0,0.0,0.0,1.0
ECU,2018-08-01,10,0.0,0.0,0.0,7.0,3.0,0.0,1,0.0,0.1,0.0,1.0
ECU,2018-09-01,15,0.0,0.0,0.0,13.0,2.0,0.0,0,0.0,0.0,0.0,1.0
ECU,2018-10-01,16,0.0,0.0,0.0,13.0,3.0,0.0,3,1.0,0.1875,0.0,1.0
ECU,2018-11-01,35,0.0,0.0,1.0,33.0,1.0,0.0,0,1.0,0.0,0.02857142857142857,0.9714285714285714
ECU,2018-12-01,14,0.0,0.0,0.0,13.0,1.0,0.0,0,0.0,0.0,0.0,1.0
ECU,2019-01-01,46,0.0,0.0,0.0,45.0,1.0,0.0,0,0.0,0.0,0.0,1.0
ECU,2019-02-01,18,0.0,0.0,1.0,13.0,4.0,0.0,1,1.0,0.05555555555555555,0.05555555555555555,0.9444444444444444
ECU,2019-03-01,16,0.0,0.0,0.0,13.0,2.0,1.0,0,0.0,0.0,0.0,0.9375
ECU,2019-04-01,19,0.0,0.0,1.0,13.0,5.0,0.0,0,1.0,0.0,0.05263157894736842,0.9473684210526315
ECU,2019-05-01,41,0.0,2.0,0.0,34.0,5.0,0.0,1,1.0,0.024390243902439025,0.04878048780487805,0.9512195121951219
ECU,2019-06-01,17,0.0,0.0,1.0,12.0,4.0,0.0,3,3.0,0.17647058823529413,0.058823529411764705,0.9411764705882353
ECU,2019-07-01,32,0.0,0.0,1.0,22.0,9.0,0.0,3,3.0,0.09375,0.03125,0.96875
ECU,2019-08-01,30,1.0,2.0,1.0,23.0,2.0,1.0,1,2.0,0.03333333333333333,0.13333333333333333,0.8333333333333334
ECU,2019-09-01,54,0.0,0.0,1.0,46.0,7.0,0.0,1,2.0,0.018518518518518517,0.018518518518518517,0.9814814814814815
ECU,2019-10-01,136,0.0,0.0,0.0,82.0,51.0,3.0,2,0.0,0.014705882352941176,0.0,0.9779411764705882
ECU,2019-11-01,7,0.0,0.0,0.0,5.0,2.0,0.0,0,0.0,0.0,0.0,1.0
ECU,2019-12-01,5,0.0,0.0,0.0,5.0,0.0,0.0,0,0.0,0.0,0.0,1.0
ECU,2020-01-01,17,1.0,0.0,0.0,13.0,3.0,0.0,0,2.0,0.0,0.058823529411764705,0.9411764705882353
ECU,2020-02-01,20,0.0,0.0,1.0,16.0,0.0,3.0,1,1.0,0.05,0.05,0.8
ECU,2020-03-01,22,0.0,0.0,0.0,13.0,9.0,0.0,1,1.0,0.045454545454545456,0.0,1.0
ECU,2020-04-01,15,0.0,0.0,0.0,7.0,8.0,0.0,1,0.0,0.06666666666666667,0.0,1.0
ECU,2020-05-01,47,0.0,0.0,0.0,45.0,2.0,0.0,0,0.0,0.0,0.0,1.0
ECU,2020-06-01,43,0.0,0.0,0.0,37.0,6.0,0.0,0,2.0,0.0,0.0,1.0
ECU,2020-07-01,40,0.0,0.0,0.0,34.0,6.0,0.0,0,3.0,0.0,0.0,1.0
ECU,2020-08-01,49,0.0,0.0,0.0,46.0,2.0,1.0,11,1.0,0.22448979591836735,0.0,0.9795918367346939
ECU,2020-09-01,51,0.0,0.0,0.0,48.0,3.0,0.0,0,0.0,0.0,0.0,1.0
ECU,2020-10-01,38,0.0,0.0,2.0,32.0,4.0,0.0,1,4.0,0.02631578947368421,0.05263157894736842,0.9473684210526315
ECU,2020-11-01,42,0.0,0.0,0.0,40.0,2.0,0.0,0,2.0,0.0,0.0,1.0
ECU,2020-12-01,57,0.0,0.0,1.0,48.0,8.0,0.0,15,4.0,0.2631578947368421,0.017543859649122806,0.9824561403508771
ECU,2021-01-01,17,0.0,0.0,1.0,14.0,2.0,0.0,1,3.0,0.058823529411764705,0.058823529411764705,0.9411764705882353
ECU,2021-02-01,49,0.0,0.0,0.0,43.0,6.0,0.0,0,1.0,0.0,0.0,1.0
ECU,2021-03-01,51,0.0,0.0,1.0,44.0,6.0,0.0,1,1.0,0.0196078431372549,0.0196078431372549,0.9803921568627451
ECU,2021-04-01,25,0.0,0.0,0.0,20.0,5.0,0.0,0,1.0,0.0,0.0,1.0
ECU,2021-05-01,40,0.0,0.0,0.0,36.0,3.0,1.0,0,1.0,0.0,0.0,0.975
ECU,2021-06-01,47,0.0,0.0,0.0,42.0,5.0,0.0,1,4.0,0.02127659574468085,0.0,1.0
ECU,2021-07-01,53,0.0,0.0,0.0,51.0,2.0,0.0,0,0.0,0.0,0.0,1.0
ECU,2021-08-01,56,0.0,0.0,0.0,38.0,18.0,0.0,0,3.0,0.0,0.0,1.0
ECU,2021-09-01,39,0.0,0.0,0.0,32.0,7.0,0.0,0,3.0,0.0,0.0,1.0
ECU,2021-10-01,90,0.0,0.0,0.0,70.0,20.0,0.0,0,2.0,0.0,0.0,1.0
ECU,2021-11-01,32,0.0,1.0,0.0,27.0,4.0,0.0,0,0.0,0.0,0.03125,0.96875
ECU,2021-12-01,30,0.0,0.0,0.0,27.0,3.0,0.0,2,0.0,0.06666666666666667,0.0,1.0
ECU,2022-01-01,26,0.0,0.0,2.0,21.0,2.0,1.0,2,3.0,0.07692307692307693,0.07692307692307693,0.8846153846153846
ECU,2022-02-01,26,0.0,0.0,2.0,24.0,0.0,0.0,1,2.0,0.038461538461538464,0.07692307692307693,0.9230769230769231
ECU,2022-03-01,43,0.0,0.0,2.0,36.0,5.0,0.0,1,4.0,0.023255813953488372,0.046511627906976744,0.9534883720930233
ECU,2022-04-01,40,0.0,0.0,1.0,33.0,6.0,0.0,0,2.0,0.0,0.025,0.975
ECU,2022-05-01,48,1.0,0.0,4.0,36.0,7.0,0.0,5,7.0,0.10416666666666667,0.10416666666666667,0.8958333333333334
ECU,2022-06-01,1063,1.0,2.0,2.0,961.0,89.0,8.0,7,7.0,0.00658513640639699,0.004703668861712135,0.9877704609595485
ECU,2022-07-01,21,0.0,0.0,5.0,15.0,1.0,0.0,2,6.0,0.09523809523809523,0.23809523809523808,0.7619047619047619
ECU,2022-08-01,27,2.0,0.0,5.0,18.0,2.0,0.0,8,7.0,0.2962962962962963,0.25925925925925924,0.7407407407407407
ECU,2022-09-01,60,0.0,0.0,7.0,43.0,10.0,0.0,6,14.0,0.1,0.11666666666666667,0.8833333333333333
ECU,2022-10-01,37,0.0,1.0,5.0,27.0,4.0,0.0,2,5.0,0.05405405405405406,0.16216216216216217,0.8378378378378378
ECU,2022-11-01,20,0.0,1.0,3.0,13.0,3.0,0.0,3,4.0,0.15,0.2,0.8
ECU,2022-12-01,28,0.0,1.0,7.0,16.0,3.0,1.0,7,11.0,0.25,0.2857142857142857,0.6785714285714286
ECU,2023-01-01,224,38.0,10.0,131.0,30.0,3.0,12.0,205,136.0,0.9151785714285714,0.7991071428571429,0.14732142857142858
ECU,2023-02-01,247,27.0,6.0,158.0,23.0,17.0,16.0,208,170.0,0.8421052631578947,0.7732793522267206,0.16194331983805668
ECU,2023-03-01,194,29.0,12.0,93.0,30.0,15.0,15.0,146,105.0,0.7525773195876289,0.6907216494845361,0.23195876288659795
ECU,2023-04-01,323,46.0,23.0,166.0,33.0,24.0,31.0,285,187.0,0.8823529411764706,0.7275541795665634,0.17647058823529413
ECU,2023-05-01,290,47.0,5.0,158.0,29.0,26.0,25.0,258,180.0,0.8896551724137931,0.7241379310344828,0.1896551724137931
ECU,2023-06-01,241,31.0,6.0,136.0,31.0,20.0,17.0,223,156.0,0.9253112033195021,0.7178423236514523,0.21161825726141079
ECU,2023-07-01,247,39.0,9.0,128.0,27.0,25.0,19.0,246,140.0,0.9959514170040485,0.7125506072874493,0.21052631578947367
ECU,2023-08-01,269,33.0,21.0,147.0,23.0,17.0,28.0,224,160.0,0.8327137546468402,0.7472118959107806,0.14869888475836432
ECU,2023-09-01,382,33.0,25.0,218.0,27.0,25.0,54.0,269,235.0,0.7041884816753927,0.7225130890052356,0.13612565445026178
ECU,2023-10-01,241,43.0,10.0,129.0,29.0,18.0,12.0,247,144.0,1.0248962655601659,0.7551867219917012,0.1950207468879668
ECU,2023-11-01,302,44.0,18.0,157.0,31.0,22.0,30.0,241,169.0,0.7980132450331126,0.7251655629139073,0.17549668874172186
ECU,2023-12-01,270,40.0,13.0,158.0,31.0,11.0,17.0,257,166.0,0.9518518518518518,0.7814814814814814,0.15555555555555556
ECU,2024-01-01,361,63.0,23.0,107.0,23.0,40.0,105.0,139,118.0,0.3850415512465374,0.5346260387811634,0.1745152354570637
ECU,2024-02-01,189,22.0,5.0,103.0,19.0,10.0,30.0,130,112.0,0.6878306878306878,0.6878306878306878,0.15343915343915343
ECU,2024-03-01,231,31.0,2.0,128.0,35.0,18.0,17.0,183,135.0,0.7922077922077922,0.696969696969697,0.22943722943722944
ECU,2024-04-01,217,29.0,0.0,114.0,47.0,13.0,14.0,182,122.0,0.8387096774193549,0.6589861751152074,0.2764976958525346
ECU,2024-05-01,355,48.0,10.0,184.0,54.0,9.0,50.0,269,195.0,0.7577464788732394,0.6816901408450704,0.17746478873239438
ECU,2024-06-01,303,35.0,4.0,175.0,34.0,11.0,44.0,269,183.0,0.8877887788778878,0.7062706270627063,0.1485148514851485
ECU,2024-07-01,316,43.0,4.0,174.0,34.0,24.0,37.0,271,184.0,0.8575949367088608,0.6993670886075949,0.18354430379746836
ECU,2024-08-01,305,51.0,1.0,182.0,22.0,9.0,40.0,292,190.0,0.9573770491803278,0.7672131147540984,0.10163934426229508
ECU,2024-09-01,289,50.0,5.0,177.0,15.0,11.0,31.0,289,187.0,1.0,0.8027681660899654,0.08996539792387544
ECU,2024-10-01,296,54.0,6.0,174.0,13.0,12.0,37.0,318,182.0,1.0743243243243243,0.7905405405405406,0.08445945945945946
ECU,2024-11-01,264,34.0,7.0,173.0,28.0,4.0,18.0,272,176.0,1.0303030303030303,0.8106060606060606,0.12121212121212122
ECU,2024-12-01,249,32.0,3.0,167.0,13.0,10.0,24.0,269,173.0,1.0803212851405624,0.8112449799196787,0.09236947791164658
ETH,2000-01-01,1,0.0,1.0,0.0,0.0,0.0,0.0,5,1.0,5.0,1.0,0.0
ETH,2000-02-01,2,1.0,0.0,1.0,0.0,0.0,0.0,1,1.0,0.5,1.0,0.0
