iso3,year_month,bis_govt_debt_securities_outstanding
LBN,2008-06-01,34232.0
LBN,2008-07-01,36099.0
LBN,2008-08-01,36099.0
LBN,2008-09-01,36099.0
LBN,2008-10-01,38547.0
LBN,2008-11-01,38547.0
LBN,2008-12-01,38547.0
LBN,2009-01-01,39509.0
LBN,2009-02-01,39509.0
LBN,2009-03-01,39509.0
LBN,2009-04-01,38753.0
LBN,2009-05-01,38753.0
LBN,2009-06-01,38753.0
LBN,2009-07-01,41564.0
LBN,2009-08-01,41564.0
LBN,2009-09-01,41564.0
LBN,2009-10-01,44577.0
LBN,2009-11-01,44577.0
LBN,2009-12-01,44577.0
LBN,2010-01-01,45255.0
LBN,2010-02-01,45255.0
LBN,2010-03-01,45255.0
LBN,2010-04-01,45072.0
LBN,2010-05-01,45072.0
LBN,2010-06-01,45072.0
LBN,2010-07-01,44665.0
LBN,2010-08-01,44665.0
LBN,2010-09-01,44665.0
LBN,2010-10-01,47960.0
LBN,2010-11-01,47960.0
LBN,2010-12-01,47960.0
LBN,2011-01-01,47548.0
LBN,2011-02-01,47548.0
LBN,2011-03-01,47548.0
LBN,2011-04-01,47694.0
LBN,2011-05-01,47694.0
LBN,2011-06-01,47694.0
LBN,2011-07-01,50045.0
LBN,2011-08-01,50045.0
LBN,2011-09-01,50045.0
LBN,2011-10-01,49095.0
LBN,2011-11-01,49095.0
LBN,2011-12-01,49095.0
LBN,2012-01-01,50264.0
LBN,2012-02-01,50264.0
LBN,2012-03-01,50264.0
LBN,2012-04-01,48302.0
LBN,2012-05-01,48302.0
LBN,2012-06-01,48302.0
LBN,2012-07-01,49895.0
LBN,2012-08-01,49895.0
LBN,2012-09-01,49895.0
LBN,2012-10-01,50039.0
LBN,2012-11-01,50039.0
LBN,2012-12-01,50039.0
LBN,2013-01-01,50875.0
LBN,2013-02-01,50875.0
LBN,2013-03-01,50875.0
LBN,2013-04-01,50919.0
LBN,2013-05-01,50919.0
LBN,2013-06-01,50919.0
LBN,2013-07-01,54114.0
LBN,2013-08-01,54114.0
LBN,2013-09-01,54114.0
LBN,2013-10-01,56184.0
LBN,2013-11-01,56184.0
LBN,2013-12-01,56184.0
LBN,2014-01-01,58309.0
LBN,2014-02-01,58309.0
LBN,2014-03-01,58309.0
LBN,2014-04-01,59590.0
LBN,2014-05-01,59590.0
LBN,2014-06-01,59590.0
LBN,2014-07-01,60123.0
LBN,2014-08-01,60123.0
LBN,2014-09-01,60123.0
LBN,2014-10-01,61596.0
LBN,2014-11-01,61596.0
LBN,2014-12-01,61596.0
LBN,2015-01-01,63117.0
LBN,2015-02-01,63117.0
LBN,2015-03-01,63117.0
LBN,2015-04-01,63766.0
LBN,2015-05-01,63766.0
LBN,2015-06-01,63766.0
LBN,2015-07-01,63998.0
LBN,2015-08-01,63998.0
LBN,2015-09-01,63998.0
LBN,2015-10-01,65055.0
LBN,2015-11-01,65055.0
LBN,2015-12-01,65055.0
LBN,2016-01-01,65870.0
LBN,2016-02-01,65870.0
LBN,2016-03-01,65870.0
LBN,2016-04-01,66135.0
LBN,2016-05-01,66135.0
LBN,2016-06-01,66135.0
LBN,2016-07-01,68599.0
LBN,2016-08-01,68599.0
LBN,2016-09-01,68599.0
LBN,2016-10-01,70310.0
LBN,2016-11-01,70310.0
LBN,2016-12-01,70310.0
LBN,2017-01-01,71105.0
LBN,2017-02-01,71105.0
LBN,2017-03-01,71105.0
LBN,2017-04-01,70357.0
LBN,2017-05-01,70357.0
LBN,2017-06-01,70357.0
LBN,2017-07-01,72647.0
LBN,2017-08-01,72647.0
LBN,2017-09-01,72647.0
LBN,2017-10-01,73843.0
LBN,2017-11-01,73843.0
LBN,2017-12-01,73843.0
LBN,2018-01-01,77012.0
LBN,2018-02-01,77012.0
LBN,2018-03-01,77012.0
LBN,2018-04-01,71845.0
LBN,2018-05-01,71845.0
LBN,2018-06-01,71845.0
LBN,2018-07-01,72734.0
LBN,2018-08-01,72734.0
LBN,2018-09-01,72734.0
LBN,2018-10-01,77576.0
LBN,2018-11-01,77576.0
LBN,2018-12-01,77576.0
LBN,2019-01-01,78777.0
LBN,2019-02-01,78777.0
LBN,2019-03-01,78777.0
LBN,2019-04-01,80304.0
LBN,2019-05-01,80304.0
LBN,2019-06-01,80304.0
LBN,2019-07-01,81521.0
LBN,2019-08-01,81521.0
LBN,2019-09-01,81521.0
LBN,2019-10-01,86935.0
LBN,2019-11-01,86935.0
LBN,2019-12-01,86935.0
LBN,2020-01-01,87660.0
LBN,2020-02-01,87660.0
LBN,2020-03-01,87660.0
LBN,2020-04-01,88002.0
LBN,2020-05-01,88002.0
LBN,2020-06-01,88002.0
LBN,2020-07-01,89168.0
LBN,2020-08-01,89168.0
LBN,2020-09-01,89168.0
LBN,2020-10-01,89424.0
LBN,2020-11-01,89424.0
LBN,2020-12-01,89424.0
LBN,2021-01-01,90987.0
LBN,2021-02-01,90987.0
LBN,2021-03-01,90987.0
LBN,2021-04-01,90877.0
LBN,2021-05-01,90877.0
LBN,2021-06-01,90877.0
LBN,2021-07-01,92116.0
LBN,2021-08-01,92116.0
LBN,2021-09-01,92116.0
LBN,2021-10-01,92947.0
LBN,2021-11-01,92947.0
LBN,2021-12-01,92947.0
LBN,2022-01-01,92123.0
LBN,2022-02-01,92123.0
LBN,2022-03-01,92123.0
LBN,2022-04-01,92828.0
LBN,2022-05-01,92828.0
LBN,2022-06-01,92828.0
LBN,2022-07-01,93349.0
LBN,2022-08-01,93349.0
LBN,2022-09-01,93349.0
LBN,2022-10-01,90911.0
LBN,2022-11-01,90911.0
LBN,2022-12-01,90911.0
LBN,2023-01-01,90918.0
LBN,2023-02-01,90918.0
LBN,2023-03-01,90918.0
LBN,2023-04-01,88952.0
LBN,2023-05-01,88952.0
LBN,2023-06-01,88952.0
LBN,2023-07-01,88012.0
LBN,2023-08-01,88012.0
LBN,2023-09-01,88012.0
LBN,2023-10-01,90738.0
LBN,2023-11-01,90738.0
LBN,2023-12-01,90738.0
LBN,2024-01-01,87409.0
LBN,2024-02-01,87409.0
LBN,2024-03-01,87409.0
LBN,2024-04-01,82567.0
LBN,2024-05-01,82567.0
LBN,2024-06-01,82567.0
LBN,2024-07-01,74787.0
LBN,2024-08-01,74787.0
LBN,2024-09-01,74787.0
LBN,2024-10-01,74787.0
LBN,2024-11-01,74787.0
LBN,2024-12-01,74787.0
MEX,2005-10-01,43.97938032894
MEX,2005-11-01,43.97938032894
MEX,2005-12-01,43.97938032894
MEX,2006-01-01,42.83309834615
MEX,2006-02-01,42.83309834615
MEX,2006-03-01,42.83309834615
MEX,2006-04-01,41.96729119345
MEX,2006-05-01,41.96729119345
MEX,2006-06-01,41.96729119345
MEX,2006-07-01,38.26655178867
MEX,2006-08-01,38.26655178867
MEX,2006-09-01,38.26655178867
MEX,2006-10-01,36.15943165662
MEX,2006-11-01,36.15943165662
MEX,2006-12-01,36.15943165662
MEX,2007-01-01,35.41467933158
MEX,2007-02-01,35.41467933158
MEX,2007-03-01,35.41467933158
MEX,2007-04-01,35.36956052864
MEX,2007-05-01,35.36956052864
MEX,2007-06-01,35.36956052864
MEX,2007-07-01,36.12204736122
MEX,2007-08-01,36.12204736122
MEX,2007-09-01,36.12204736122
MEX,2007-10-01,35.41955013815
MEX,2007-11-01,35.41955013815
MEX,2007-12-01,35.41955013815
MEX,2008-01-01,34.77913841196
MEX,2008-02-01,34.77913841196
MEX,2008-03-01,34.77913841196
MEX,2008-04-01,34.92628757679
MEX,2008-05-01,34.92628757679
MEX,2008-06-01,34.92628757679
MEX,2008-07-01,33.57757587983
MEX,2008-08-01,33.57757587983
MEX,2008-09-01,33.57757587983
MEX,2008-10-01,33.35522913018
MEX,2008-11-01,33.35522913018
MEX,2008-12-01,33.35522913018
MEX,2009-01-01,31.35584804978
MEX,2009-02-01,31.35584804978
MEX,2009-03-01,31.35584804978
MEX,2009-04-01,31.69134849481
MEX,2009-05-01,31.69134849481
MEX,2009-06-01,31.69134849481
MEX,2009-07-01,33.52013996481
MEX,2009-08-01,33.52013996481
MEX,2009-09-01,33.52013996481
MEX,2009-10-01,34.85383684051
MEX,2009-11-01,34.85383684051
MEX,2009-12-01,34.85383684051
MEX,2010-01-01,34.29738911685
MEX,2010-02-01,34.29738911685
MEX,2010-03-01,34.29738911685
MEX,2010-04-01,35.13374753148
MEX,2010-05-01,35.13374753148
MEX,2010-06-01,35.13374753148
MEX,2010-07-01,36.87176308465
MEX,2010-08-01,36.87176308465
MEX,2010-09-01,36.87176308465
MEX,2010-10-01,39.45390337968
MEX,2010-11-01,39.45390337968
MEX,2010-12-01,39.45390337968
MEX,2011-01-01,39.17648645557
MEX,2011-02-01,39.17648645557
MEX,2011-03-01,39.17648645557
MEX,2011-04-01,39.93313811233
MEX,2011-05-01,39.93313811233
MEX,2011-06-01,39.93313811233
MEX,2011-07-01,40.92295869485
MEX,2011-08-01,40.92295869485
MEX,2011-09-01,40.92295869485
MEX,2011-10-01,40.65858786764
MEX,2011-11-01,40.65858786764
MEX,2011-12-01,40.65858786764
MEX,2012-01-01,44.04917259998
MEX,2012-02-01,44.04917259998
MEX,2012-03-01,44.04917259998
MEX,2012-04-01,44.47385132617
MEX,2012-05-01,44.47385132617
MEX,2012-06-01,44.47385132617
MEX,2012-07-01,45.05703069799
MEX,2012-08-01,45.05703069799
MEX,2012-09-01,45.05703069799
MEX,2012-10-01,44.38791073518
MEX,2012-11-01,44.38791073518
MEX,2012-12-01,44.38791073518
MEX,2013-01-01,44.48561382803
MEX,2013-02-01,44.48561382803
MEX,2013-03-01,44.48561382803
MEX,2013-04-01,45.24652345313
MEX,2013-05-01,45.24652345313
MEX,2013-06-01,45.24652345313
MEX,2013-07-01,45.08506669901
MEX,2013-08-01,45.08506669901
MEX,2013-09-01,45.08506669901
MEX,2013-10-01,47.27727501786
MEX,2013-11-01,47.27727501786
MEX,2013-12-01,47.27727501786
MEX,2014-01-01,49.32003326013
MEX,2014-02-01,49.32003326013
MEX,2014-03-01,49.32003326013
MEX,2014-04-01,52.33845936278
MEX,2014-05-01,52.33845936278
MEX,2014-06-01,52.33845936278
MEX,2014-07-01,51.43905332242
MEX,2014-08-01,51.43905332242
MEX,2014-09-01,51.43905332242
MEX,2014-10-01,52.99094407335
MEX,2014-11-01,52.99094407335
MEX,2014-12-01,52.99094407335
MEX,2015-01-01,55.5698531939
MEX,2015-02-01,55.5698531939
MEX,2015-03-01,55.5698531939
MEX,2015-04-01,56.85760840453
MEX,2015-05-01,56.85760840453
MEX,2015-06-01,56.85760840453
MEX,2015-07-01,57.37295290865
MEX,2015-08-01,57.37295290865
MEX,2015-09-01,57.37295290865
MEX,2015-10-01,56.46714390381
MEX,2015-11-01,56.46714390381
MEX,2015-12-01,56.46714390381
MEX,2016-01-01,62.49722861735
MEX,2016-02-01,62.49722861735
MEX,2016-03-01,62.49722861735
MEX,2016-04-01,63.45846933503
MEX,2016-05-01,63.45846933503
MEX,2016-06-01,63.45846933503
MEX,2016-07-01,61.42656193621
MEX,2016-08-01,61.42656193621
MEX,2016-09-01,61.42656193621
MEX,2016-10-01,61.32493115783
MEX,2016-11-01,61.32493115783
MEX,2016-12-01,61.32493115783
MEX,2017-01-01,63.23201838441
MEX,2017-02-01,63.23201838441
MEX,2017-03-01,63.23201838441
MEX,2017-04-01,62.23615858588
MEX,2017-05-01,62.23615858588
MEX,2017-06-01,62.23615858588
MEX,2017-07-01,62.77798950666
MEX,2017-08-01,62.77798950666
MEX,2017-09-01,62.77798950666
MEX,2017-10-01,62.87467671608
MEX,2017-11-01,62.87467671608
MEX,2017-12-01,62.87467671608
MEX,2018-01-01,68.32086422531
MEX,2018-02-01,68.32086422531
MEX,2018-03-01,68.32086422531
MEX,2018-04-01,69.79215758163
MEX,2018-05-01,69.79215758163
MEX,2018-06-01,69.79215758163
MEX,2018-07-01,67.89913508996
MEX,2018-08-01,67.89913508996
MEX,2018-09-01,67.89913508996
MEX,2018-10-01,67.7920998302
MEX,2018-11-01,67.7920998302
MEX,2018-12-01,67.7920998302
MEX,2019-01-01,69.94335262325
MEX,2019-02-01,69.94335262325
MEX,2019-03-01,69.94335262325
MEX,2019-04-01,69.53011088878
MEX,2019-05-01,69.53011088878
MEX,2019-06-01,69.53011088878
MEX,2019-07-01,72.9343312421
MEX,2019-08-01,72.9343312421
MEX,2019-09-01,72.9343312421
MEX,2019-10-01,70.07908989577
MEX,2019-11-01,70.07908989577
MEX,2019-12-01,70.07908989577
MEX,2020-01-01,71.68670173101
MEX,2020-02-01,71.68670173101
MEX,2020-03-01,71.68670173101
MEX,2020-04-01,79.17661835851
MEX,2020-05-01,79.17661835851
MEX,2020-06-01,79.17661835851
MEX,2020-07-01,80.4274952706
MEX,2020-08-01,80.4274952706
MEX,2020-09-01,80.4274952706
MEX,2020-10-01,80.72659437183
MEX,2020-11-01,80.72659437183
MEX,2020-12-01,80.72659437183
MEX,2021-01-01,82.86582951768
MEX,2021-02-01,82.86582951768
MEX,2021-03-01,82.86582951768
MEX,2021-04-01,83.85132036771
MEX,2021-05-01,83.85132036771
MEX,2021-06-01,83.85132036771
MEX,2021-07-01,84.74145764738
MEX,2021-08-01,84.74145764738
MEX,2021-09-01,84.74145764738
MEX,2021-10-01,84.17627057198
MEX,2021-11-01,84.17627057198
MEX,2021-12-01,84.17627057198
MEX,2022-01-01,88.00913777305
MEX,2022-02-01,88.00913777305
MEX,2022-03-01,88.00913777305
MEX,2022-04-01,84.82178358171
MEX,2022-05-01,84.82178358171
MEX,2022-06-01,84.82178358171
MEX,2022-07-01,82.82583441062
MEX,2022-08-01,82.82583441062
MEX,2022-09-01,82.82583441062
MEX,2022-10-01,83.28908941224
MEX,2022-11-01,83.28908941224
MEX,2022-12-01,83.28908941224
MEX,2023-01-01,87.89812899184
MEX,2023-02-01,87.89812899184
MEX,2023-03-01,87.89812899184
MEX,2023-04-01,88.66683826939
MEX,2023-05-01,88.66683826939
MEX,2023-06-01,88.66683826939
MEX,2023-07-01,87.54330454122
MEX,2023-08-01,87.54330454122
MEX,2023-09-01,87.54330454122
MEX,2023-10-01,88.6240908424
MEX,2023-11-01,88.6240908424
MEX,2023-12-01,88.6240908424
MEX,2024-01-01,97.03074141202
MEX,2024-02-01,97.03074141202
MEX,2024-03-01,97.03074141202
MEX,2024-04-01,96.8112391174
MEX,2024-05-01,96.8112391174
MEX,2024-06-01,96.8112391174
MEX,2024-07-01,96.11179356769
MEX,2024-08-01,96.11179356769
MEX,2024-09-01,96.11179356769
MEX,2024-10-01,94.89725421661
MEX,2024-11-01,94.89725421661
MEX,2024-12-01,94.89725421661
MYS,2005-01-01,0.83969863506
MYS,2005-02-01,0.83969863506
MYS,2005-03-01,0.83969863506
MYS,2005-04-01,1.26550307036
MYS,2005-05-01,1.26550307036
MYS,2005-06-01,1.26550307036
MYS,2005-07-01,1.2495940809
MYS,2005-08-01,1.2495940809
MYS,2005-09-01,1.2495940809
MYS,2005-10-01,1.24627374734
MYS,2005-11-01,1.24627374734
MYS,2005-12-01,1.24627374734
MYS,2006-01-01,1.24623956037
MYS,2006-02-01,1.24623956037
MYS,2006-03-01,1.24623956037
MYS,2006-04-01,1.24914750445
MYS,2006-05-01,1.24914750445
MYS,2006-06-01,1.24914750445
MYS,2006-07-01,1.23931531219
MYS,2006-08-01,1.23931531219
MYS,2006-09-01,1.23931531219
MYS,2006-10-01,1.29462049772
MYS,2006-11-01,1.29462049772
MYS,2006-12-01,1.29462049772
MYS,2007-01-01,1.31308711118
MYS,2007-02-01,1.31308711118
MYS,2007-03-01,1.31308711118
MYS,2007-04-01,1.2918178977
MYS,2007-05-01,1.2918178977
MYS,2007-06-01,1.2918178977
MYS,2007-07-01,1.30887593969
MYS,2007-08-01,1.30887593969
MYS,2007-09-01,1.30887593969
MYS,2007-10-01,1.34866415722
MYS,2007-11-01,1.34866415722
MYS,2007-12-01,1.34866415722
MYS,2008-01-01,1.41940647549
MYS,2008-02-01,1.41940647549
MYS,2008-03-01,1.41940647549
MYS,2008-04-01,1.38943806718
MYS,2008-05-01,1.38943806718
MYS,2008-06-01,1.38943806718
MYS,2008-07-01,1.31881092057
MYS,2008-08-01,1.31881092057
MYS,2008-09-01,1.31881092057
MYS,2008-10-01,1.31500132659
MYS,2008-11-01,1.31500132659
MYS,2008-12-01,1.31500132659
MYS,2009-01-01,1.24537920425
MYS,2009-02-01,1.24537920425
MYS,2009-03-01,1.24537920425
MYS,2009-04-01,1.29160776433
MYS,2009-05-01,1.29160776433
MYS,2009-06-01,1.29160776433
MYS,2009-07-01,1.31177059848
MYS,2009-08-01,1.31177059848
MYS,2009-09-01,1.31177059848
MYS,2009-10-01,1.32593845192
MYS,2009-11-01,1.32593845192
MYS,2009-12-01,1.32593845192
MYS,2010-01-01,1.3917999683
MYS,2010-02-01,1.3917999683
MYS,2010-03-01,1.3917999683
MYS,2010-04-01,1.40222348168
MYS,2010-05-01,1.40222348168
MYS,2010-06-01,1.40222348168
MYS,2010-07-01,1.47174476963
MYS,2010-08-01,1.47174476963
MYS,2010-09-01,1.47174476963
MYS,2010-10-01,1.54013771833
MYS,2010-11-01,1.54013771833
MYS,2010-12-01,1.54013771833
MYS,2011-01-01,1.5005883364
MYS,2011-02-01,1.5005883364
MYS,2011-03-01,1.5005883364
MYS,2011-04-01,1.5040712625
MYS,2011-05-01,1.5040712625
MYS,2011-06-01,1.5040712625
MYS,2011-07-01,1.42196185634
MYS,2011-08-01,1.42196185634
MYS,2011-09-01,1.42196185634
MYS,2011-10-01,1.36150256936
MYS,2011-11-01,1.36150256936
MYS,2011-12-01,1.36150256936
MYS,2012-01-01,1.41015546964
MYS,2012-02-01,1.41015546964
MYS,2012-03-01,1.41015546964
MYS,2012-04-01,1.36108089988
MYS,2012-05-01,1.36108089988
MYS,2012-06-01,1.36108089988
MYS,2012-07-01,1.41068778867
MYS,2012-08-01,1.41068778867
MYS,2012-09-01,1.41068778867
MYS,2012-10-01,1.41269680878
MYS,2012-11-01,1.41269680878
MYS,2012-12-01,1.41269680878
MYS,2013-01-01,1.39514740604
MYS,2013-02-01,1.39514740604
MYS,2013-03-01,1.39514740604
MYS,2013-04-01,1.36685070636
MYS,2013-05-01,1.36685070636
MYS,2013-06-01,1.36685070636
MYS,2013-07-01,1.32284893892
MYS,2013-08-01,1.32284893892
MYS,2013-09-01,1.32284893892
MYS,2013-10-01,1.31899044319
MYS,2013-11-01,1.31899044319
MYS,2013-12-01,1.31899044319
MYS,2014-01-01,1.32435429298
MYS,2014-02-01,1.32435429298
MYS,2014-03-01,1.32435429298
MYS,2014-04-01,1.34537024465
MYS,2014-05-01,1.34537024465
MYS,2014-06-01,1.34537024465
MYS,2014-07-01,1.31574178446
MYS,2014-08-01,1.31574178446
MYS,2014-09-01,1.31574178446
MYS,2014-10-01,1.23488127989
MYS,2014-11-01,1.23488127989
MYS,2014-12-01,1.23488127989
MYS,2015-01-01,1.70533624536
MYS,2015-02-01,1.70533624536
MYS,2015-03-01,1.70533624536
MYS,2015-04-01,1.54898081571
MYS,2015-05-01,1.54898081571
MYS,2015-06-01,1.54898081571
MYS,2015-07-01,1.91127019149
MYS,2015-08-01,1.91127019149
MYS,2015-09-01,1.91127019149
MYS,2015-10-01,1.11283471692
MYS,2015-11-01,1.11283471692
MYS,2015-12-01,1.11283471692
MYS,2016-01-01,1.57558209364
MYS,2016-02-01,1.57558209364
MYS,2016-03-01,1.57558209364
MYS,2016-04-01,1.16530780917
MYS,2016-05-01,1.16530780917
MYS,2016-06-01,1.16530780917
MYS,2016-07-01,1.1367058024
MYS,2016-08-01,1.1367058024
MYS,2016-09-01,1.1367058024
MYS,2016-10-01,1.04770233305
MYS,2016-11-01,1.04770233305
MYS,2016-12-01,1.04770233305
MYS,2017-01-01,2.19184372019
MYS,2017-02-01,2.19184372019
MYS,2017-03-01,2.19184372019
MYS,2017-04-01,2.25975591375
MYS,2017-05-01,2.25975591375
MYS,2017-06-01,2.25975591375
MYS,2017-07-01,1.56380279878
MYS,2017-08-01,1.56380279878
MYS,2017-09-01,1.56380279878
MYS,2017-10-01,1.13663684478
MYS,2017-11-01,1.13663684478
MYS,2017-12-01,1.13663684478
MYS,2018-01-01,2.74041307849
MYS,2018-02-01,2.74041307849
MYS,2018-03-01,2.74041307849
MYS,2018-04-01,1.90668202908
MYS,2018-05-01,1.90668202908
MYS,2018-06-01,1.90668202908
MYS,2018-07-01,1.86124851584
MYS,2018-08-01,1.86124851584
MYS,2018-09-01,1.86124851584
MYS,2018-10-01,1.62129893147
MYS,2018-11-01,1.62129893147
MYS,2018-12-01,1.62129893147
MYS,2019-01-01,1.62993032477
MYS,2019-02-01,1.62993032477
MYS,2019-03-01,1.62993032477
MYS,2019-04-01,1.8369654491
MYS,2019-05-01,1.8369654491
MYS,2019-06-01,1.8369654491
MYS,2019-07-01,2.29282312924
MYS,2019-08-01,2.29282312924
MYS,2019-09-01,2.29282312924
MYS,2019-10-01,1.10010221172
MYS,2019-11-01,1.10010221172
MYS,2019-12-01,1.10010221172
MYS,2020-01-01,1.38888663838
MYS,2020-02-01,1.38888663838
MYS,2020-03-01,1.38888663838
MYS,2020-04-01,5.73445740366
MYS,2020-05-01,5.73445740366
MYS,2020-06-01,5.73445740366
MYS,2020-07-01,5.77542963782
MYS,2020-08-01,5.77542963782
MYS,2020-09-01,5.77542963782
MYS,2020-10-01,3.85489479619
MYS,2020-11-01,3.85489479619
MYS,2020-12-01,3.85489479619
MYS,2021-01-01,6.27031068184
MYS,2021-02-01,6.27031068184
MYS,2021-03-01,6.27031068184
MYS,2021-04-01,8.29827742695
MYS,2021-05-01,8.29827742695
MYS,2021-06-01,8.29827742695
MYS,2021-07-01,9.23931399766
MYS,2021-08-01,9.23931399766
MYS,2021-09-01,9.23931399766
MYS,2021-10-01,6.91552308095
MYS,2021-11-01,6.91552308095
MYS,2021-12-01,6.91552308095
MYS,2022-01-01,7.67464271411
MYS,2022-02-01,7.67464271411
MYS,2022-03-01,7.67464271411
MYS,2022-04-01,8.04192099473
MYS,2022-05-01,8.04192099473
MYS,2022-06-01,8.04192099473
MYS,2022-07-01,12.27854251641
MYS,2022-08-01,12.27854251641
MYS,2022-09-01,12.27854251641
MYS,2022-10-01,7.31550899257
MYS,2022-11-01,7.31550899257
MYS,2022-12-01,7.31550899257
MYS,2023-01-01,9.89687039519
MYS,2023-02-01,9.89687039519
MYS,2023-03-01,9.89687039519
MYS,2023-04-01,9.83503999469
MYS,2023-05-01,9.83503999469
MYS,2023-06-01,9.83503999469
MYS,2023-07-01,6.28300574735
MYS,2023-08-01,6.28300574735
MYS,2023-09-01,6.28300574735
MYS,2023-10-01,4.35253534095
MYS,2023-11-01,4.35253534095
MYS,2023-12-01,4.35253534095
MYS,2024-01-01,3.59183487194
MYS,2024-02-01,3.59183487194
MYS,2024-03-01,3.59183487194
MYS,2024-04-01,4.34550817538
MYS,2024-05-01,4.34550817538
MYS,2024-06-01,4.34550817538
MYS,2024-07-01,4.6077070934
MYS,2024-08-01,4.6077070934
MYS,2024-09-01,4.6077070934
MYS,2024-10-01,3.35460900914
MYS,2024-11-01,3.35460900914
MYS,2024-12-01,3.35460900914
PAK,2010-04-01,28.06581530807
PAK,2010-05-01,28.06581530807
PAK,2010-06-01,28.06581530807
PAK,2010-07-01,30.97290262166
PAK,2010-08-01,30.97290262166
PAK,2010-09-01,30.97290262166
PAK,2010-10-01,33.31018426811
PAK,2010-11-01,33.31018426811
PAK,2010-12-01,33.31018426811
PAK,2011-01-01,33.44691734858
PAK,2011-02-01,33.44691734858
PAK,2011-03-01,33.44691734858
PAK,2011-04-01,37.61975313236
PAK,2011-05-01,37.61975313236
PAK,2011-06-01,37.61975313236
PAK,2011-07-01,38.18642481398
PAK,2011-08-01,38.18642481398
PAK,2011-09-01,38.18642481398
PAK,2011-10-01,40.76231633727
PAK,2011-11-01,40.76231633727
PAK,2011-12-01,40.76231633727
PAK,2012-01-01,43.28858283473
PAK,2012-02-01,43.28858283473
PAK,2012-03-01,43.28858283473
PAK,2012-04-01,43.77820283851
PAK,2012-05-01,43.77820283851
PAK,2012-06-01,43.77820283851
PAK,2012-07-01,45.71213529907
PAK,2012-08-01,45.71213529907
PAK,2012-09-01,45.71213529907
PAK,2012-10-01,45.16072739218
PAK,2012-11-01,45.16072739218
PAK,2012-12-01,45.16072739218
PAK,2013-01-01,48.49562518787
PAK,2013-02-01,48.49562518787
PAK,2013-03-01,48.49562518787
PAK,2013-04-01,52.4133296877
PAK,2013-05-01,52.4133296877
PAK,2013-06-01,52.4133296877
PAK,2013-07-01,54.77229310629
PAK,2013-08-01,54.77229310629
PAK,2013-09-01,54.77229310629
PAK,2013-10-01,55.5604462177
PAK,2013-11-01,55.5604462177
PAK,2013-12-01,55.5604462177
PAK,2014-01-01,55.30758563956
PAK,2014-02-01,55.30758563956
PAK,2014-03-01,55.30758563956
PAK,2014-04-01,46.54544939317
PAK,2014-05-01,46.54544939317
PAK,2014-06-01,46.54544939317
PAK,2014-07-01,43.7035925752
PAK,2014-08-01,43.7035925752
PAK,2014-09-01,43.7035925752
PAK,2014-10-01,43.98229718511
PAK,2014-11-01,43.98229718511
PAK,2014-12-01,43.98229718511
PAK,2015-01-01,44.79981319103
PAK,2015-02-01,44.79981319103
PAK,2015-03-01,44.79981319103
PAK,2015-04-01,45.28364909937
PAK,2015-05-01,45.28364909937
PAK,2015-06-01,45.28364909937
PAK,2015-07-01,47.71404487233
PAK,2015-08-01,47.71404487233
PAK,2015-09-01,47.71404487233
PAK,2015-10-01,47.9662043284
PAK,2015-11-01,47.9662043284
PAK,2015-12-01,47.9662043284
PAK,2016-01-01,47.38939721542
PAK,2016-02-01,47.38939721542
PAK,2016-03-01,47.38939721542
PAK,2016-04-01,47.74350217016
PAK,2016-05-01,47.74350217016
PAK,2016-06-01,47.74350217016
PAK,2016-07-01,61.90723608933
PAK,2016-08-01,61.90723608933
PAK,2016-09-01,61.90723608933
PAK,2016-10-01,59.51456403309
PAK,2016-11-01,59.51456403309
PAK,2016-12-01,59.51456403309
PAK,2017-01-01,62.95962500417
PAK,2017-02-01,62.95962500417
PAK,2017-03-01,62.95962500417
PAK,2017-04-01,62.45727508221
PAK,2017-05-01,62.45727508221
PAK,2017-06-01,62.45727508221
PAK,2017-07-01,71.7932276124
PAK,2017-08-01,71.7932276124
PAK,2017-09-01,71.7932276124
PAK,2017-10-01,68.72143058946
PAK,2017-11-01,68.72143058946
PAK,2017-12-01,68.72143058946
PAK,2018-01-01,75.54291927982
PAK,2018-02-01,75.54291927982
PAK,2018-03-01,75.54291927982
PAK,2018-04-01,73.13611512212
PAK,2018-05-01,73.13611512212
PAK,2018-06-01,73.13611512212
PAK,2018-07-01,77.8171468495
PAK,2018-08-01,77.8171468495
PAK,2018-09-01,77.8171468495
PAK,2018-10-01,74.08146174014
PAK,2018-11-01,74.08146174014
PAK,2018-12-01,74.08146174014
PAK,2019-01-01,72.99597941449
PAK,2019-02-01,72.99597941449
PAK,2019-03-01,72.99597941449
PAK,2019-04-01,33.73471734847
PAK,2019-05-01,33.73471734847
PAK,2019-06-01,33.73471734847
PAK,2019-07-01,41.77207576915
PAK,2019-08-01,41.77207576915
PAK,2019-09-01,41.77207576915
PAK,2019-10-01,32.92660444714
PAK,2019-11-01,32.92660444714
PAK,2019-12-01,32.92660444714
PAK,2020-01-01,34.68352947009
PAK,2020-02-01,34.68352947009
PAK,2020-03-01,34.68352947009
PAK,2020-04-01,33.17136058594
PAK,2020-05-01,33.17136058594
PAK,2020-06-01,33.17136058594
PAK,2020-07-01,30.75235077573
PAK,2020-08-01,30.75235077573
PAK,2020-09-01,30.75235077573
PAK,2020-10-01,31.6012575838
PAK,2020-11-01,31.6012575838
