iso3,year_month,weo_is_annual,weo_current_account_gdp,weo_fiscal_balance_gdp,weo_gdp_growth,weo_gdp_per_capita_ppp,weo_govt_debt_gdp,weo_inflation,weo_unemployment
MEX,2006-04-01,True,-0.317,-1.226,4.805,21092.856,35.777,3.633,3.563
MEX,2006-05-01,True,-0.317,-1.226,4.805,21092.856,35.777,3.633,3.563
MEX,2006-06-01,True,-0.317,-1.226,4.805,21092.856,35.777,3.633,3.563
MEX,2006-07-01,True,-0.317,-1.226,4.805,21092.856,35.777,3.633,3.563
MEX,2006-08-01,True,-0.317,-1.226,4.805,21092.856,35.777,3.633,3.563
MEX,2006-09-01,True,-0.317,-1.226,4.805,21092.856,35.777,3.633,3.563
MEX,2006-10-01,True,-0.317,-1.226,4.805,21092.856,35.777,3.633,3.563
MEX,2006-11-01,True,-0.317,-1.226,4.805,21092.856,35.777,3.633,3.563
MEX,2006-12-01,True,-0.317,-1.226,4.805,21092.856,35.777,3.633,3.563
MEX,2007-01-01,True,-0.845,-1.458,2.078,21206.217,35.529,3.969,3.653
MEX,2007-02-01,True,-0.845,-1.458,2.078,21206.217,35.529,3.969,3.653
MEX,2007-03-01,True,-0.845,-1.458,2.078,21206.217,35.529,3.969,3.653
MEX,2007-04-01,True,-0.845,-1.458,2.078,21206.217,35.529,3.969,3.653
MEX,2007-05-01,True,-0.845,-1.458,2.078,21206.217,35.529,3.969,3.653
MEX,2007-06-01,True,-0.845,-1.458,2.078,21206.217,35.529,3.969,3.653
MEX,2007-07-01,True,-0.845,-1.458,2.078,21206.217,35.529,3.969,3.653
MEX,2007-08-01,True,-0.845,-1.458,2.078,21206.217,35.529,3.969,3.653
MEX,2007-09-01,True,-0.845,-1.458,2.078,21206.217,35.529,3.969,3.653
MEX,2007-10-01,True,-0.845,-1.458,2.078,21206.217,35.529,3.969,3.653
MEX,2007-11-01,True,-0.845,-1.458,2.078,21206.217,35.529,3.969,3.653
MEX,2007-12-01,True,-0.845,-1.458,2.078,21206.217,35.529,3.969,3.653
MEX,2008-01-01,True,-1.407,-0.681,0.943,21072.065,40.605,5.13,3.9
MEX,2008-02-01,True,-1.407,-0.681,0.943,21072.065,40.605,5.13,3.9
MEX,2008-03-01,True,-1.407,-0.681,0.943,21072.065,40.605,5.13,3.9
MEX,2008-04-01,True,-1.407,-0.681,0.943,21072.065,40.605,5.13,3.9
MEX,2008-05-01,True,-1.407,-0.681,0.943,21072.065,40.605,5.13,3.9
MEX,2008-06-01,True,-1.407,-0.681,0.943,21072.065,40.605,5.13,3.9
MEX,2008-07-01,True,-1.407,-0.681,0.943,21072.065,40.605,5.13,3.9
MEX,2008-08-01,True,-1.407,-0.681,0.943,21072.065,40.605,5.13,3.9
MEX,2008-09-01,True,-1.407,-0.681,0.943,21072.065,40.605,5.13,3.9
MEX,2008-10-01,True,-1.407,-0.681,0.943,21072.065,40.605,5.13,3.9
MEX,2008-11-01,True,-1.407,-0.681,0.943,21072.065,40.605,5.13,3.9
MEX,2008-12-01,True,-1.407,-0.681,0.943,21072.065,40.605,5.13,3.9
MEX,2009-01-01,True,-0.751,-3.935,-6.295,19439.062,41.667,5.296,5.385
MEX,2009-02-01,True,-0.751,-3.935,-6.295,19439.062,41.667,5.296,5.385
MEX,2009-03-01,True,-0.751,-3.935,-6.295,19439.062,41.667,5.296,5.385
MEX,2009-04-01,True,-0.751,-3.935,-6.295,19439.062,41.667,5.296,5.385
MEX,2009-05-01,True,-0.751,-3.935,-6.295,19439.062,41.667,5.296,5.385
MEX,2009-06-01,True,-0.751,-3.935,-6.295,19439.062,41.667,5.296,5.385
MEX,2009-07-01,True,-0.751,-3.935,-6.295,19439.062,41.667,5.296,5.385
MEX,2009-08-01,True,-0.751,-3.935,-6.295,19439.062,41.667,5.296,5.385
MEX,2009-09-01,True,-0.751,-3.935,-6.295,19439.062,41.667,5.296,5.385
MEX,2009-10-01,True,-0.751,-3.935,-6.295,19439.062,41.667,5.296,5.385
MEX,2009-11-01,True,-0.751,-3.935,-6.295,19439.062,41.667,5.296,5.385
MEX,2009-12-01,True,-0.751,-3.935,-6.295,19439.062,41.667,5.296,5.385
MEX,2010-01-01,True,-0.34,-3.804,4.971,20098.561,40.155,4.155,5.306
MEX,2010-02-01,True,-0.34,-3.804,4.971,20098.561,40.155,4.155,5.306
MEX,2010-03-01,True,-0.34,-3.804,4.971,20098.561,40.155,4.155,5.306
MEX,2010-04-01,True,-0.34,-3.804,4.971,20098.561,40.155,4.155,5.306
MEX,2010-05-01,True,-0.34,-3.804,4.971,20098.561,40.155,4.155,5.306
MEX,2010-06-01,True,-0.34,-3.804,4.971,20098.561,40.155,4.155,5.306
MEX,2010-07-01,True,-0.34,-3.804,4.971,20098.561,40.155,4.155,5.306
MEX,2010-08-01,True,-0.34,-3.804,4.971,20098.561,40.155,4.155,5.306
MEX,2010-09-01,True,-0.34,-3.804,4.971,20098.561,40.155,4.155,5.306
MEX,2010-10-01,True,-0.34,-3.804,4.971,20098.561,40.155,4.155,5.306
MEX,2010-11-01,True,-0.34,-3.804,4.971,20098.561,40.155,4.155,5.306
MEX,2010-12-01,True,-0.34,-3.804,4.971,20098.561,40.155,4.155,5.306
MEX,2011-01-01,True,-0.858,-3.204,3.444,20489.004,41.167,3.404,5.192
MEX,2011-02-01,True,-0.858,-3.204,3.444,20489.004,41.167,3.404,5.192
MEX,2011-03-01,True,-0.858,-3.204,3.444,20489.004,41.167,3.404,5.192
MEX,2011-04-01,True,-0.858,-3.204,3.444,20489.004,41.167,3.404,5.192
MEX,2011-05-01,True,-0.858,-3.204,3.444,20489.004,41.167,3.404,5.192
MEX,2011-06-01,True,-0.858,-3.204,3.444,20489.004,41.167,3.404,5.192
MEX,2011-07-01,True,-0.858,-3.204,3.444,20489.004,41.167,3.404,5.192
MEX,2011-08-01,True,-0.858,-3.204,3.444,20489.004,41.167,3.404,5.192
MEX,2011-09-01,True,-0.858,-3.204,3.444,20489.004,41.167,3.404,5.192
MEX,2011-10-01,True,-0.858,-3.204,3.444,20489.004,41.167,3.404,5.192
MEX,2011-11-01,True,-0.858,-3.204,3.444,20489.004,41.167,3.404,5.192
MEX,2011-12-01,True,-0.858,-3.204,3.444,20489.004,41.167,3.404,5.192
MEX,2012-01-01,True,-1.41,-3.566,3.553,20926.904,40.815,4.111,4.933
MEX,2012-02-01,True,-1.41,-3.566,3.553,20926.904,40.815,4.111,4.933
MEX,2012-03-01,True,-1.41,-3.566,3.553,20926.904,40.815,4.111,4.933
MEX,2012-04-01,True,-1.41,-3.566,3.553,20926.904,40.815,4.111,4.933
MEX,2012-05-01,True,-1.41,-3.566,3.553,20926.904,40.815,4.111,4.933
MEX,2012-06-01,True,-1.41,-3.566,3.553,20926.904,40.815,4.111,4.933
MEX,2012-07-01,True,-1.41,-3.566,3.553,20926.904,40.815,4.111,4.933
MEX,2012-08-01,True,-1.41,-3.566,3.553,20926.904,40.815,4.111,4.933
MEX,2012-09-01,True,-1.41,-3.566,3.553,20926.904,40.815,4.111,4.933
MEX,2012-10-01,True,-1.41,-3.566,3.553,20926.904,40.815,4.111,4.933
MEX,2012-11-01,True,-1.41,-3.566,3.553,20926.904,40.815,4.111,4.933
MEX,2012-12-01,True,-1.41,-3.566,3.553,20926.904,40.815,4.111,4.933
MEX,2013-01-01,True,-2.394,-3.559,0.852,20833.966,44.066,3.804,4.942
MEX,2013-02-01,True,-2.394,-3.559,0.852,20833.966,44.066,3.804,4.942
MEX,2013-03-01,True,-2.394,-3.559,0.852,20833.966,44.066,3.804,4.942
MEX,2013-04-01,True,-2.394,-3.559,0.852,20833.966,44.066,3.804,4.942
MEX,2013-05-01,True,-2.394,-3.559,0.852,20833.966,44.066,3.804,4.942
MEX,2013-06-01,True,-2.394,-3.559,0.852,20833.966,44.066,3.804,4.942
MEX,2013-07-01,True,-2.394,-3.559,0.852,20833.966,44.066,3.804,4.942
MEX,2013-08-01,True,-2.394,-3.559,0.852,20833.966,44.066,3.804,4.942
MEX,2013-09-01,True,-2.394,-3.559,0.852,20833.966,44.066,3.804,4.942
MEX,2013-10-01,True,-2.394,-3.559,0.852,20833.966,44.066,3.804,4.942
MEX,2013-11-01,True,-2.394,-3.559,0.852,20833.966,44.066,3.804,4.942
MEX,2013-12-01,True,-2.394,-3.559,0.852,20833.966,44.066,3.804,4.942
MEX,2014-01-01,True,-1.821,-4.371,2.504,21099.62,47.093,4.019,4.836
MEX,2014-02-01,True,-1.821,-4.371,2.504,21099.62,47.093,4.019,4.836
MEX,2014-03-01,True,-1.821,-4.371,2.504,21099.62,47.093,4.019,4.836
MEX,2014-04-01,True,-1.821,-4.371,2.504,21099.62,47.093,4.019,4.836
MEX,2014-05-01,True,-1.821,-4.371,2.504,21099.62,47.093,4.019,4.836
MEX,2014-06-01,True,-1.821,-4.371,2.504,21099.62,47.093,4.019,4.836
MEX,2014-07-01,True,-1.821,-4.371,2.504,21099.62,47.093,4.019,4.836
MEX,2014-08-01,True,-1.821,-4.371,2.504,21099.62,47.093,4.019,4.836
MEX,2014-09-01,True,-1.821,-4.371,2.504,21099.62,47.093,4.019,4.836
MEX,2014-10-01,True,-1.821,-4.371,2.504,21099.62,47.093,4.019,4.836
MEX,2014-11-01,True,-1.821,-4.371,2.504,21099.62,47.093,4.019,4.836
MEX,2014-12-01,True,-1.821,-4.371,2.504,21099.62,47.093,4.019,4.836
MEX,2015-01-01,True,-2.599,-3.859,2.702,21436.066,50.973,2.719,4.347
MEX,2015-02-01,True,-2.599,-3.859,2.702,21436.066,50.973,2.719,4.347
MEX,2015-03-01,True,-2.599,-3.859,2.702,21436.066,50.973,2.719,4.347
MEX,2015-04-01,True,-2.599,-3.859,2.702,21436.066,50.973,2.719,4.347
MEX,2015-05-01,True,-2.599,-3.859,2.702,21436.066,50.973,2.719,4.347
MEX,2015-06-01,True,-2.599,-3.859,2.702,21436.066,50.973,2.719,4.347
MEX,2015-07-01,True,-2.599,-3.859,2.702,21436.066,50.973,2.719,4.347
MEX,2015-08-01,True,-2.599,-3.859,2.702,21436.066,50.973,2.719,4.347
MEX,2015-09-01,True,-2.599,-3.859,2.702,21436.066,50.973,2.719,4.347
MEX,2015-10-01,True,-2.599,-3.859,2.702,21436.066,50.973,2.719,4.347
MEX,2015-11-01,True,-2.599,-3.859,2.702,21436.066,50.973,2.719,4.347
MEX,2015-12-01,True,-2.599,-3.859,2.702,21436.066,50.973,2.719,4.347
MEX,2016-01-01,True,-2.273,-2.681,1.772,21600.852,55.003,2.82,3.873
MEX,2016-02-01,True,-2.273,-2.681,1.772,21600.852,55.003,2.82,3.873
MEX,2016-03-01,True,-2.273,-2.681,1.772,21600.852,55.003,2.82,3.873
MEX,2016-04-01,True,-2.273,-2.681,1.772,21600.852,55.003,2.82,3.873
MEX,2016-05-01,True,-2.273,-2.681,1.772,21600.852,55.003,2.82,3.873
MEX,2016-06-01,True,-2.273,-2.681,1.772,21600.852,55.003,2.82,3.873
MEX,2016-07-01,True,-2.273,-2.681,1.772,21600.852,55.003,2.82,3.873
MEX,2016-08-01,True,-2.273,-2.681,1.772,21600.852,55.003,2.82,3.873
MEX,2016-09-01,True,-2.273,-2.681,1.772,21600.852,55.003,2.82,3.873
MEX,2016-10-01,True,-2.273,-2.681,1.772,21600.852,55.003,2.82,3.873
MEX,2016-11-01,True,-2.273,-2.681,1.772,21600.852,55.003,2.82,3.873
MEX,2016-12-01,True,-2.273,-2.681,1.772,21600.852,55.003,2.82,3.873
MEX,2017-01-01,True,-1.797,-1.034,1.872,21795.34,52.521,6.042,3.423
MEX,2017-02-01,True,-1.797,-1.034,1.872,21795.34,52.521,6.042,3.423
MEX,2017-03-01,True,-1.797,-1.034,1.872,21795.34,52.521,6.042,3.423
MEX,2017-04-01,True,-1.797,-1.034,1.872,21795.34,52.521,6.042,3.423
MEX,2017-05-01,True,-1.797,-1.034,1.872,21795.34,52.521,6.042,3.423
MEX,2017-06-01,True,-1.797,-1.034,1.872,21795.34,52.521,6.042,3.423
MEX,2017-07-01,True,-1.797,-1.034,1.872,21795.34,52.521,6.042,3.423
MEX,2017-08-01,True,-1.797,-1.034,1.872,21795.34,52.521,6.042,3.423
MEX,2017-09-01,True,-1.797,-1.034,1.872,21795.34,52.521,6.042,3.423
MEX,2017-10-01,True,-1.797,-1.034,1.872,21795.34,52.521,6.042,3.423
MEX,2017-11-01,True,-1.797,-1.034,1.872,21795.34,52.521,6.042,3.423
MEX,2017-12-01,True,-1.797,-1.034,1.872,21795.34,52.521,6.042,3.423
MEX,2018-01-01,True,-2.064,-2.139,1.972,22010.196,52.202,4.898,3.324
MEX,2018-02-01,True,-2.064,-2.139,1.972,22010.196,52.202,4.898,3.324
MEX,2018-03-01,True,-2.064,-2.139,1.972,22010.196,52.202,4.898,3.324
MEX,2018-04-01,True,-2.064,-2.139,1.972,22010.196,52.202,4.898,3.324
MEX,2018-05-01,True,-2.064,-2.139,1.972,22010.196,52.202,4.898,3.324
MEX,2018-06-01,True,-2.064,-2.139,1.972,22010.196,52.202,4.898,3.324
MEX,2018-07-01,True,-2.064,-2.139,1.972,22010.196,52.202,4.898,3.324
MEX,2018-08-01,True,-2.064,-2.139,1.972,22010.196,52.202,4.898,3.324
MEX,2018-09-01,True,-2.064,-2.139,1.972,22010.196,52.202,4.898,3.324
MEX,2018-10-01,True,-2.064,-2.139,1.972,22010.196,52.202,4.898,3.324
MEX,2018-11-01,True,-2.064,-2.139,1.972,22010.196,52.202,4.898,3.324
MEX,2018-12-01,True,-2.064,-2.139,1.972,22010.196,52.202,4.898,3.324
MEX,2019-01-01,True,-0.297,-2.266,-0.393,21713.542,51.869,3.635,3.49
MEX,2019-02-01,True,-0.297,-2.266,-0.393,21713.542,51.869,3.635,3.49
MEX,2019-03-01,True,-0.297,-2.266,-0.393,21713.542,51.869,3.635,3.49
MEX,2019-04-01,True,-0.297,-2.266,-0.393,21713.542,51.869,3.635,3.49
MEX,2019-05-01,True,-0.297,-2.266,-0.393,21713.542,51.869,3.635,3.49
MEX,2019-06-01,True,-0.297,-2.266,-0.393,21713.542,51.869,3.635,3.49
MEX,2019-07-01,True,-0.297,-2.266,-0.393,21713.542,51.869,3.635,3.49
MEX,2019-08-01,True,-0.297,-2.266,-0.393,21713.542,51.869,3.635,3.49
MEX,2019-09-01,True,-0.297,-2.266,-0.393,21713.542,51.869,3.635,3.49
MEX,2019-10-01,True,-0.297,-2.266,-0.393,21713.542,51.869,3.635,3.49
MEX,2019-11-01,True,-0.297,-2.266,-0.393,21713.542,51.869,3.635,3.49
MEX,2019-12-01,True,-0.297,-2.266,-0.393,21713.542,51.869,3.635,3.49
MEX,2020-01-01,True,2.397,-4.29,-8.354,19745.382,58.456,3.398,4.409
MEX,2020-02-01,True,2.397,-4.29,-8.354,19745.382,58.456,3.398,4.409
MEX,2020-03-01,True,2.397,-4.29,-8.354,19745.382,58.456,3.398,4.409
MEX,2020-04-01,True,2.397,-4.29,-8.354,19745.382,58.456,3.398,4.409
MEX,2020-05-01,True,2.397,-4.29,-8.354,19745.382,58.456,3.398,4.409
MEX,2020-06-01,True,2.397,-4.29,-8.354,19745.382,58.456,3.398,4.409
MEX,2020-07-01,True,2.397,-4.29,-8.354,19745.382,58.456,3.398,4.409
MEX,2020-08-01,True,2.397,-4.29,-8.354,19745.382,58.456,3.398,4.409
MEX,2020-09-01,True,2.397,-4.29,-8.354,19745.382,58.456,3.398,4.409
MEX,2020-10-01,True,2.397,-4.29,-8.354,19745.382,58.456,3.398,4.409
MEX,2020-11-01,True,2.397,-4.29,-8.354,19745.382,58.456,3.398,4.409
MEX,2020-12-01,True,2.397,-4.29,-8.354,19745.382,58.456,3.398,4.409
MEX,2021-01-01,True,-0.347,-3.747,6.048,20814.061,56.695,5.693,4.135
MEX,2021-02-01,True,-0.347,-3.747,6.048,20814.061,56.695,5.693,4.135
MEX,2021-03-01,True,-0.347,-3.747,6.048,20814.061,56.695,5.693,4.135
MEX,2021-04-01,True,-0.347,-3.747,6.048,20814.061,56.695,5.693,4.135
MEX,2021-05-01,True,-0.347,-3.747,6.048,20814.061,56.695,5.693,4.135
MEX,2021-06-01,True,-0.347,-3.747,6.048,20814.061,56.695,5.693,4.135
MEX,2021-07-01,True,-0.347,-3.747,6.048,20814.061,56.695,5.693,4.135
MEX,2021-08-01,True,-0.347,-3.747,6.048,20814.061,56.695,5.693,4.135
MEX,2021-09-01,True,-0.347,-3.747,6.048,20814.061,56.695,5.693,4.135
MEX,2021-10-01,True,-0.347,-3.747,6.048,20814.061,56.695,5.693,4.135
MEX,2021-11-01,True,-0.347,-3.747,6.048,20814.061,56.695,5.693,4.135
MEX,2021-12-01,True,-0.347,-3.747,6.048,20814.061,56.695,5.693,4.135
MEX,2022-01-01,True,-1.29,-4.322,3.71,21423.824,53.803,7.897,3.271
MEX,2022-02-01,True,-1.29,-4.322,3.71,21423.824,53.803,7.897,3.271
MEX,2022-03-01,True,-1.29,-4.322,3.71,21423.824,53.803,7.897,3.271
MEX,2022-04-01,True,-1.29,-4.322,3.71,21423.824,53.803,7.897,3.271
MEX,2022-05-01,True,-1.29,-4.322,3.71,21423.824,53.803,7.897,3.271
MEX,2022-06-01,True,-1.29,-4.322,3.71,21423.824,53.803,7.897,3.271
MEX,2022-07-01,True,-1.29,-4.322,3.71,21423.824,53.803,7.897,3.271
MEX,2022-08-01,True,-1.29,-4.322,3.71,21423.824,53.803,7.897,3.271
MEX,2022-09-01,True,-1.29,-4.322,3.71,21423.824,53.803,7.897,3.271
MEX,2022-10-01,True,-1.29,-4.322,3.71,21423.824,53.803,7.897,3.271
MEX,2022-11-01,True,-1.29,-4.322,3.71,21423.824,53.803,7.897,3.271
MEX,2022-12-01,True,-1.29,-4.322,3.71,21423.824,53.803,7.897,3.271
MEX,2023-01-01,True,-0.7,-4.288,3.354,21943.926,52.638,5.526,2.794
MEX,2023-02-01,True,-0.7,-4.288,3.354,21943.926,52.638,5.526,2.794
MEX,2023-03-01,True,-0.7,-4.288,3.354,21943.926,52.638,5.526,2.794
MEX,2023-04-01,True,-0.7,-4.288,3.354,21943.926,52.638,5.526,2.794
MEX,2023-05-01,True,-0.7,-4.288,3.354,21943.926,52.638,5.526,2.794
MEX,2023-06-01,True,-0.7,-4.288,3.354,21943.926,52.638,5.526,2.794
MEX,2023-07-01,True,-0.7,-4.288,3.354,21943.926,52.638,5.526,2.794
MEX,2023-08-01,True,-0.7,-4.288,3.354,21943.926,52.638,5.526,2.794
MEX,2023-09-01,True,-0.7,-4.288,3.354,21943.926,52.638,5.526,2.794
MEX,2023-10-01,True,-0.7,-4.288,3.354,21943.926,52.638,5.526,2.794
MEX,2023-11-01,True,-0.7,-4.288,3.354,21943.926,52.638,5.526,2.794
MEX,2023-12-01,True,-0.7,-4.288,3.354,21943.926,52.638,5.526,2.794
MEX,2024-01-01,True,-0.902,-5.726,1.427,22065.493,58.311,4.723,2.669
MEX,2024-02-01,True,-0.902,-5.726,1.427,22065.493,58.311,4.723,2.669
MEX,2024-03-01,True,-0.902,-5.726,1.427,22065.493,58.311,4.723,2.669
MEX,2024-04-01,True,-0.902,-5.726,1.427,22065.493,58.311,4.723,2.669
MEX,2024-05-01,True,-0.902,-5.726,1.427,22065.493,58.311,4.723,2.669
MEX,2024-06-01,True,-0.902,-5.726,1.427,22065.493,58.311,4.723,2.669
MEX,2024-07-01,True,-0.902,-5.726,1.427,22065.493,58.311,4.723,2.669
MEX,2024-08-01,True,-0.902,-5.726,1.427,22065.493,58.311,4.723,2.669
MEX,2024-09-01,True,-0.902,-5.726,1.427,22065.493,58.311,4.723,2.669
MEX,2024-10-01,True,-0.902,-5.726,1.427,22065.493,58.311,4.723,2.669
MEX,2024-11-01,True,-0.902,-5.726,1.427,22065.493,58.311,4.723,2.669
MEX,2024-12-01,True,-0.902,-5.726,1.427,22065.493,58.311,4.723,2.669
MYS,2000-01-01,True,8.309,-6.053,8.671,18175.902,32.518,1.204,3.1
MYS,2000-02-01,True,8.309,-6.053,8.671,18175.902,32.518,1.204,3.1
MYS,2000-03-01,True,8.309,-6.053,8.671,18175.902,32.518,1.204,3.1
MYS,2000-04-01,True,8.309,-6.053,8.671,18175.902,32.518,1.204,3.1
MYS,2000-05-01,True,8.309,-6.053,8.671,18175.902,32.518,1.204,3.1
MYS,2000-06-01,True,8.309,-6.053,8.671,18175.902,32.518,1.204,3.1
MYS,2000-07-01,True,8.309,-6.053,8.671,18175.902,32.518,1.204,3.1
MYS,2000-08-01,True,8.309,-6.053,8.671,18175.902,32.518,1.204,3.1
MYS,2000-09-01,True,8.309,-6.053,8.671,18175.902,32.518,1.204,3.1
MYS,2000-10-01,True,8.309,-6.053,8.671,18175.902,32.518,1.204,3.1
MYS,2000-11-01,True,8.309,-6.053,8.671,18175.902,32.518,1.204,3.1
MYS,2000-12-01,True,8.309,-6.053,8.671,18175.902,32.518,1.204,3.1
MYS,2001-01-01,True,7.211,-4.361,0.518,17793.983,38.065,1.189,3.675
MYS,2001-02-01,True,7.211,-4.361,0.518,17793.983,38.065,1.189,3.675
MYS,2001-03-01,True,7.211,-4.361,0.518,17793.983,38.065,1.189,3.675
MYS,2001-04-01,True,7.211,-4.361,0.518,17793.983,38.065,1.189,3.675
MYS,2001-05-01,True,7.211,-4.361,0.518,17793.983,38.065,1.189,3.675
MYS,2001-06-01,True,7.211,-4.361,0.518,17793.983,38.065,1.189,3.675
MYS,2001-07-01,True,7.211,-4.361,0.518,17793.983,38.065,1.189,3.675
MYS,2001-08-01,True,7.211,-4.361,0.518,17793.983,38.065,1.189,3.675
MYS,2001-09-01,True,7.211,-4.361,0.518,17793.983,38.065,1.189,3.675
MYS,2001-10-01,True,7.211,-4.361,0.518,17793.983,38.065,1.189,3.675
MYS,2001-11-01,True,7.211,-4.361,0.518,17793.983,38.065,1.189,3.675
MYS,2001-12-01,True,7.211,-4.361,0.518,17793.983,38.065,1.189,3.675
MYS,2002-01-01,True,6.546,-3.96,5.391,18295.429,39.532,1.603,3.475
MYS,2002-02-01,True,6.546,-3.96,5.391,18295.429,39.532,1.603,3.475
MYS,2002-03-01,True,6.546,-3.96,5.391,18295.429,39.532,1.603,3.475
MYS,2002-04-01,True,6.546,-3.96,5.391,18295.429,39.532,1.603,3.475
MYS,2002-05-01,True,6.546,-3.96,5.391,18295.429,39.532,1.603,3.475
MYS,2002-06-01,True,6.546,-3.96,5.391,18295.429,39.532,1.603,3.475
MYS,2002-07-01,True,6.546,-3.96,5.391,18295.429,39.532,1.603,3.475
MYS,2002-08-01,True,6.546,-3.96,5.391,18295.429,39.532,1.603,3.475
MYS,2002-09-01,True,6.546,-3.96,5.391,18295.429,39.532,1.603,3.475
MYS,2002-10-01,True,6.546,-3.96,5.391,18295.429,39.532,1.603,3.475
MYS,2002-11-01,True,6.546,-3.96,5.391,18295.429,39.532,1.603,3.475
MYS,2002-12-01,True,6.546,-3.96,5.391,18295.429,39.532,1.603,3.475
MYS,2003-01-01,True,11.149,-4.597,5.789,18901.287,41.393,1.157,3.6
MYS,2003-02-01,True,11.149,-4.597,5.789,18901.287,41.393,1.157,3.6
MYS,2003-03-01,True,11.149,-4.597,5.789,18901.287,41.393,1.157,3.6
MYS,2003-04-01,True,11.149,-4.597,5.789,18901.287,41.393,1.157,3.6
MYS,2003-05-01,True,11.149,-4.597,5.789,18901.287,41.393,1.157,3.6
MYS,2003-06-01,True,11.149,-4.597,5.789,18901.287,41.393,1.157,3.6
MYS,2003-07-01,True,11.149,-4.597,5.789,18901.287,41.393,1.157,3.6
MYS,2003-08-01,True,11.149,-4.597,5.789,18901.287,41.393,1.157,3.6
MYS,2003-09-01,True,11.149,-4.597,5.789,18901.287,41.393,1.157,3.6
MYS,2003-10-01,True,11.149,-4.597,5.789,18901.287,41.393,1.157,3.6
MYS,2003-11-01,True,11.149,-4.597,5.789,18901.287,41.393,1.157,3.6
MYS,2003-12-01,True,11.149,-4.597,5.789,18901.287,41.393,1.157,3.6
MYS,2004-01-01,True,11.099,-3.353,6.783,19727.443,41.96,2.183,3.55
MYS,2004-02-01,True,11.099,-3.353,6.783,19727.443,41.96,2.183,3.55
MYS,2004-03-01,True,11.099,-3.353,6.783,19727.443,41.96,2.183,3.55
MYS,2004-04-01,True,11.099,-3.353,6.783,19727.443,41.96,2.183,3.55
MYS,2004-05-01,True,11.099,-3.353,6.783,19727.443,41.96,2.183,3.55
MYS,2004-06-01,True,11.099,-3.353,6.783,19727.443,41.96,2.183,3.55
MYS,2004-07-01,True,11.099,-3.353,6.783,19727.443,41.96,2.183,3.55
MYS,2004-08-01,True,11.099,-3.353,6.783,19727.443,41.96,2.183,3.55
MYS,2004-09-01,True,11.099,-3.353,6.783,19727.443,41.96,2.183,3.55
MYS,2004-10-01,True,11.099,-3.353,6.783,19727.443,41.96,2.183,3.55
MYS,2004-11-01,True,11.099,-3.353,6.783,19727.443,41.96,2.183,3.55
MYS,2004-12-01,True,11.099,-3.353,6.783,19727.443,41.96,2.183,3.55
MYS,2005-01-01,True,13.764,-2.833,4.976,20261.831,40.778,3.211,3.55
MYS,2005-02-01,True,13.764,-2.833,4.976,20261.831,40.778,3.211,3.55
MYS,2005-03-01,True,13.764,-2.833,4.976,20261.831,40.778,3.211,3.55
MYS,2005-04-01,True,13.764,-2.833,4.976,20261.831,40.778,3.211,3.55
MYS,2005-05-01,True,13.764,-2.833,4.976,20261.831,40.778,3.211,3.55
MYS,2005-06-01,True,13.764,-2.833,4.976,20261.831,40.778,3.211,3.55
MYS,2005-07-01,True,13.764,-2.833,4.976,20261.831,40.778,3.211,3.55
MYS,2005-08-01,True,13.764,-2.833,4.976,20261.831,40.778,3.211,3.55
MYS,2005-09-01,True,13.764,-2.833,4.976,20261.831,40.778,3.211,3.55
MYS,2005-10-01,True,13.764,-2.833,4.976,20261.831,40.778,3.211,3.55
MYS,2005-11-01,True,13.764,-2.833,4.976,20261.831,40.778,3.211,3.55
MYS,2005-12-01,True,13.764,-2.833,4.976,20261.831,40.778,3.211,3.55
MYS,2006-01-01,True,15.362,-2.602,5.584,21110.601,39.662,3.146,3.325
MYS,2006-02-01,True,15.362,-2.602,5.584,21110.601,39.662,3.146,3.325
MYS,2006-03-01,True,15.362,-2.602,5.584,21110.601,39.662,3.146,3.325
MYS,2006-04-01,True,15.362,-2.602,5.584,21110.601,39.662,3.146,3.325
MYS,2006-05-01,True,15.362,-2.602,5.584,21110.601,39.662,3.146,3.325
MYS,2006-06-01,True,15.362,-2.602,5.584,21110.601,39.662,3.146,3.325
MYS,2006-07-01,True,15.362,-2.602,5.584,21110.601,39.662,3.146,3.325
MYS,2006-08-01,True,15.362,-2.602,5.584,21110.601,39.662,3.146,3.325
MYS,2006-09-01,True,15.362,-2.602,5.584,21110.601,39.662,3.146,3.325
MYS,2006-10-01,True,15.362,-2.602,5.584,21110.601,39.662,3.146,3.325
MYS,2006-11-01,True,15.362,-2.602,5.584,21110.601,39.662,3.146,3.325
MYS,2006-12-01,True,15.362,-2.602,5.584,21110.601,39.662,3.146,3.325
MYS,2007-01-01,True,14.663,-2.571,6.299,22218.035,39.348,2.288,3.225
MYS,2007-02-01,True,14.663,-2.571,6.299,22218.035,39.348,2.288,3.225
MYS,2007-03-01,True,14.663,-2.571,6.299,22218.035,39.348,2.288,3.225
MYS,2007-04-01,True,14.663,-2.571,6.299,22218.035,39.348,2.288,3.225
MYS,2007-05-01,True,14.663,-2.571,6.299,22218.035,39.348,2.288,3.225
MYS,2007-06-01,True,14.663,-2.571,6.299,22218.035,39.348,2.288,3.225
MYS,2007-07-01,True,14.663,-2.571,6.299,22218.035,39.348,2.288,3.225
MYS,2007-08-01,True,14.663,-2.571,6.299,22218.035,39.348,2.288,3.225
