iso3,year_month,cpi_index,cpi_mom_pct,cpi_yoy_pct,cpi_yoy_acceleration
ARG,2020-08-01,337.0632,2.7001103590661213,40.6729416458653,-2.7482865688516185
ARG,2020-09-01,346.6207,2.8355216469789557,36.62071923005068,-6.138029888719188
ARG,2020-10-01,359.657,3.760969843982198,37.23904007424079,-5.151390913116785
ARG,2020-11-01,371.0211,3.1597049410966527,35.79781989182178,-4.875121754043519
ARG,2020-12-01,385.8826,4.005567338353533,36.140587812345416,-0.480131417705266
ARG,2021-01-01,401.5071,4.04902941982872,38.531980309830004,1.2929402355892137
ARG,2021-02-01,415.8595,3.57463168148211,40.651782754865295,4.853962863043513
ARG,2021-03-01,435.8657,4.810807496281799,42.64884970291425,6.508261890568832
ARG,2021-04-01,453.6503,4.080293539959667,46.280152829043075,7.748172519213071
ARG,2021-05-01,468.725,3.3229780736395487,48.84472864674745,8.192945891882154
ARG,2021-06-01,483.6049,3.1745479758920503,50.20007839147161,7.551228688557359
ARG,2021-07-01,498.0987,2.9970333220362466,51.76617162510582,5.486018796062744
ARG,2021-08-01,510.3942,2.4684866674014705,51.423887270992516,2.5791586242450677
ARG,2021-09-01,528.4968,3.546787953311381,52.4712170969593,2.2711387054876937
ARG,2021-10-01,547.0802,3.51627483837178,52.11165082286735,0.34547919776152725
ARG,2021-11-01,560.9184,2.5294646013509503,51.18234515503297,-0.24154211595954678
ARG,2021-12-01,582.4575,3.839970305841267,50.941633543466324,-1.5295835534929765
ARG,2022-01-01,605.0317,3.875681916706375,50.69016214159103,-1.4214886812763154
ARG,2022-02-01,633.4341,4.6943656010089985,52.31925686439769,1.1369117093647176
ARG,2022-03-01,676.0566,6.7287978339025445,55.10663032213823,4.164996778671906
ARG,2022-04-01,716.9399,6.047319114997163,58.03800857180077,7.347846430209742
ARG,2022-05-01,753.147,5.0502280595626114,60.67992959624513,8.360672731847444
ARG,2022-06-01,793.0278,5.295221251628157,63.982581648779814,8.875951326641584
ARG,2022-07-01,851.761,7.406196857159353,71.00245393131924,12.964445359518464
ARG,2022-08-01,911.1316,6.970335575355069,78.51527309675541,17.835343500510277
